Frequenz	Kanal A	Kanal C
(MHz)	(dBV)	(dBV)

3.68227301	-104.64050000	-76.13496000
3.68254549	-104.70330000	-76.33678000
3.68281797	-104.75960000	-76.34824000
3.68309045	-105.17970000	-76.16676000
3.68336292	-105.17510000	-76.17146000
3.68363540	-105.18070000	-76.31371000
3.68390788	-105.29220000	-76.22552000
3.68418036	-104.99770000	-76.26295000
3.68445284	-104.85500000	-76.06450000
3.68472532	-105.19860000	-76.15181000
3.68499779	-105.26900000	-75.96953000
3.68527027	-105.08130000	-75.79119000
3.68554275	-104.90060000	-75.69386000
3.68581523	-105.07450000	-75.88458000
3.68608771	-105.24130000	-76.15131000
3.68636019	-105.35410000	-76.11781000
3.68663266	-105.02910000	-76.12886000
3.68690514	-104.89000000	-76.02874000
3.68717762	-105.23390000	-76.40978000
3.68745010	-105.63720000	-76.43874000
3.68772258	-105.38320000	-76.13750000
3.68799506	-105.28370000	-76.07025000
3.68826754	-105.25530000	-76.19302000
3.68854001	-105.39550000	-76.26405000
3.68881249	-105.22380000	-76.11250000
3.68908497	-105.04180000	-76.00688000
3.68935745	-104.77640000	-75.90650000
3.68962993	-104.49570000	-76.13895000
3.68990241	-103.99630000	-75.94772000
3.69017488	-104.13210000	-75.95866000
3.69044736	-104.81030000	-76.19807000
3.69071984	-104.93550000	-76.39745000
3.69099232	-105.13310000	-76.29735000
3.69126480	-105.07460000	-76.38801000
3.69153728	-104.72050000	-76.41740000
3.69180975	-103.12240000	-76.41719000
3.69208223	-103.05310000	-76.29346000
3.69235471	-104.72040000	-76.47890000
3.69262719	-105.38320000	-76.25961000
3.69289967	-105.27770000	-76.06987000
3.69317215	-105.56580000	-76.34630000
3.69344462	-105.54900000	-76.47255000
3.69371710	-105.42080000	-76.23106000
3.69398958	-105.61840000	-76.00108000
3.69426206	-105.30890000	-76.06493000
3.69453454	-105.17740000	-76.22025000
3.69480702	-105.24060000	-76.26051000
3.69507949	-105.13000000	-76.14730000
3.69535197	-104.97700000	-76.18819000
3.69562445	-105.13430000	-76.11163000
3.69589693	-105.42370000	-76.18999000
3.69616941	-105.57840000	-76.26609000
3.69644189	-105.51320000	-76.24782000
3.69671437	-105.25730000	-76.46378000
3.69698684	-104.92770000	-76.51688000
3.69725932	-104.67580000	-76.26559000
3.69753180	-104.90490000	-76.32793000
3.69780428	-104.77650000	-76.18708000
3.69807676	-105.03980000	-75.97813000
3.69834924	-105.04150000	-76.14554000
3.69862171	-104.42350000	-76.21307000
3.69889419	-103.72390000	-76.36374000
3.69916667	-103.93370000	-76.23232000
3.69943915	-104.48450000	-76.45568000
3.69971163	-104.83710000	-76.39063000
3.69998411	-104.52330000	-76.31178000
3.70025658	-104.66790000	-76.10985000
3.70052906	-104.98960000	-76.09515000
3.70080154	-104.93810000	-76.23447000
3.70107402	-105.10390000	-76.20664000
3.70134650	-105.40810000	-76.10014000
3.70161898	-104.89890000	-76.20039000
3.70189145	-104.35580000	-76.23094000
3.70216393	-104.53070000	-76.51656000
3.70243641	-104.69330000	-76.40786000
3.70270889	-104.72220000	-76.27537000
3.70298137	-104.99630000	-76.17399000
3.70325385	-105.07270000	-76.31754000
3.70352633	-105.04480000	-76.53782000
3.70379880	-104.97180000	-76.28609000
3.70407128	-104.82240000	-76.27383000
3.70434376	-104.85160000	-76.19775000
3.70461624	-105.05510000	-76.39761000
3.70488872	-104.96020000	-76.27586000
3.70516120	-105.15660000	-76.12994000
3.70543367	-105.32090000	-76.09993000
3.70570615	-105.18770000	-76.21357000
3.70597863	-104.97010000	-76.50021000
3.70625111	-104.99670000	-76.35721000
3.70652359	-104.89170000	-76.43533000
3.70679607	-104.71500000	-76.53986000
3.70706854	-104.63030000	-76.24970000
3.70734102	-104.62700000	-76.39559000
3.70761350	-104.37330000	-76.35107000
3.70788598	-104.30600000	-76.26032000
3.70815846	-104.34090000	-76.12382000
3.70843094	-104.30370000	-76.37231000
3.70870341	-104.56280000	-76.55763000
3.70897589	-104.72310000	-76.60843000
3.70924837	-104.69900000	-76.24203000
3.70952085	-104.70520000	-76.19517000
3.70979333	-104.76970000	-76.45536000
3.71006581	-104.79140000	-76.47128000
3.71033829	-104.69240000	-76.42136000
3.71061076	-104.54350000	-76.32970000
3.71088324	-104.44410000	-76.53335000
3.71115572	-104.49270000	-76.33546000
3.71142820	-104.37680000	-76.30647000
3.71170068	-104.42600000	-76.13174000
3.71197316	-104.29520000	-76.25481000
3.71224563	-104.45450000	-76.34528000
3.71251811	-104.56600000	-76.62017000
3.71279059	-104.71580000	-76.43147000
3.71306307	-104.58890000	-76.30154000
3.71333555	-104.66110000	-76.27411000
3.71360803	-104.30160000	-76.28907000
3.71388050	-104.12310000	-76.47911000
3.71415298	-103.09700000	-76.84657000
3.71442546	-101.62470000	-76.47466000
3.71469794	-101.71500000	-76.32521000
3.71497042	-103.47970000	-76.20834000
3.71524290	-104.14750000	-76.17381000
3.71551537	-104.28610000	-76.16395000
3.71578785	-104.45860000	-76.23000000
3.71606033	-104.42260000	-76.39928000
3.71633281	-104.21770000	-76.49588000
3.71660529	-104.05510000	-76.55073000
3.71687777	-104.04180000	-76.57973000
3.71715024	-103.83330000	-76.89243000
3.71742272	-104.02620000	-76.51143000
3.71769520	-104.44410000	-76.21925000
3.71796768	-104.61900000	-76.44933000
3.71824016	-104.71020000	-76.60195000
3.71851264	-104.81380000	-76.46201000
3.71878512	-104.85950000	-76.43880000
3.71905759	-104.86600000	-76.31983000
3.71933007	-105.00040000	-75.96581000
3.71960255	-105.18490000	-76.25318000
3.71987503	-105.19430000	-76.41074000
3.72014751	-105.39060000	-76.61628000
3.72041999	-105.18150000	-76.34236000
3.72069246	-105.13940000	-76.35170000
3.72096494	-105.33730000	-76.35258000
3.72123742	-105.11060000	-76.27425000
3.72150990	-105.03820000	-76.36870000
3.72178238	-104.96200000	-76.50428000
3.72205486	-104.97040000	-76.56879000
3.72232733	-105.15200000	-76.60204000
3.72259981	-105.15720000	-76.41839000
3.72287229	-105.36580000	-76.18359000
3.72314477	-105.30300000	-76.26193000
3.72341725	-105.17060000	-76.44592000
3.72368973	-105.04240000	-76.67422000
3.72396220	-105.03730000	-76.51421000
3.72423468	-104.84910000	-76.47994000
3.72450716	-105.04410000	-76.58715000
3.72477964	-104.86340000	-76.38648000
3.72505212	-104.84840000	-76.20596000
3.72532460	-105.07370000	-76.37513000
3.72559708	-104.61160000	-76.74203000
3.72586955	-103.97610000	-76.61663000
3.72614203	-103.86690000	-76.50578000
3.72641451	-104.48060000	-76.55664000
3.72668699	-104.48240000	-76.49314000
3.72695947	-104.66770000	-76.44372000
3.72723195	-104.79990000	-76.46952000
3.72750442	-104.92880000	-76.53307000
3.72777690	-105.23860000	-76.74768000
3.72804938	-105.13720000	-76.54800000
3.72832186	-105.12200000	-76.47047000
3.72859434	-104.88610000	-76.52229000
3.72886682	-104.81910000	-76.50996000
3.72913929	-104.90490000	-76.72783000
3.72941177	-104.60550000	-76.61555000
3.72968425	-104.48520000	-76.47151000
3.72995673	-104.60470000	-76.50487000
3.73022921	-104.86680000	-76.62828000
3.73050169	-104.88460000	-76.55654000
3.73077416	-104.78430000	-76.48966000
3.73104664	-104.71910000	-76.51698000
3.73131912	-104.61680000	-76.67842000
3.73159160	-104.53110000	-76.54258000
3.73186408	-104.83120000	-76.49255000
3.73213656	-105.01620000	-76.69474000
3.73240903	-105.18070000	-76.87666000
3.73268151	-105.08150000	-76.64823000
3.73295399	-104.82830000	-76.68831000
3.73322647	-104.78480000	-76.58224000
3.73349895	-104.57150000	-76.65540000
3.73377143	-104.73100000	-76.60863000
3.73404391	-104.89450000	-76.32019000
3.73431638	-105.01660000	-76.20625000
3.73458886	-104.73500000	-76.08221000
3.73486134	-104.36250000	-76.46216000
3.73513382	-104.30250000	-76.34099000
3.73540630	-104.58540000	-76.34007000
3.73567878	-104.80870000	-76.26524000
3.73595125	-104.85390000	-76.32873000
3.73622373	-104.91040000	-76.24065000
3.73649621	-104.97390000	-76.41651000
3.73676869	-104.94680000	-76.56686000
3.73704117	-104.93480000	-76.30487000
3.73731365	-104.97610000	-76.35314000
3.73758612	-104.96630000	-76.46246000
3.73785860	-104.80580000	-76.34673000
3.73813108	-104.83450000	-76.42017000
3.73840356	-105.07480000	-76.45265000
3.73867604	-105.01440000	-76.54893000
3.73894852	-104.99970000	-76.74876000
3.73922099	-104.95760000	-76.76665000
3.73949347	-104.82680000	-76.79202000
3.73976595	-104.89160000	-76.46192000
3.74003843	-104.77640000	-76.74279000
3.74031091	-104.69710000	-76.65330000
3.74058339	-104.82250000	-76.65035000
3.74085587	-104.53090000	-76.78961000
3.74112834	-104.56500000	-76.60554000
3.74140082	-104.80470000	-76.21152000
3.74167330	-104.80600000	-76.03532000
3.74194578	-104.96340000	-76.38341000
3.74221826	-105.17990000	-76.72317000
3.74249074	-104.97850000	-76.46546000
3.74276321	-105.01250000	-76.63273000
3.74303569	-104.83750000	-76.61957000
3.74330817	-104.60700000	-76.54603000
3.74358065	-104.38360000	-76.59638000
3.74385313	-104.21610000	-76.42742000
3.74412561	-104.23260000	-76.37553000
3.74439808	-104.40720000	-76.31057000
3.74467056	-104.65360000	-76.46844000
3.74494304	-104.60300000	-76.46640000
3.74521552	-104.64280000	-76.39993000
3.74548800	-104.60590000	-76.39896000
3.74576048	-105.00750000	-76.44476000
3.74603295	-104.78050000	-76.80228000
3.74630543	-104.61970000	-76.79948000
3.74657791	-104.28370000	-76.54029000
3.74685039	-104.06120000	-76.45374000
3.74712287	-104.35420000	-76.58886000
3.74739535	-104.58950000	-76.35331000
3.74766782	-104.73600000	-76.35979000
3.74794030	-104.58570000	-76.30879000
3.74821278	-104.55420000	-76.53576000
3.74848526	-104.67590000	-76.59586000
3.74875774	-104.28410000	-76.71803000
3.74903022	-104.21300000	-76.82272000
3.74930270	-104.35060000	-76.56075000
3.74957517	-104.19420000	-76.50044000
3.74984765	-104.31390000	-76.62917000
3.75012013	-104.44070000	-76.63428000
3.75039261	-104.45670000	-76.49608000
3.75066509	-104.56030000	-76.57970000
3.75093757	-104.30490000	-76.41100000
3.75121004	-104.10730000	-76.51100000
3.75148252	-104.13250000	-76.76988000
3.75175500	-104.20030000	-76.54903000
3.75202748	-104.11740000	-76.43707000
3.75229996	-104.04170000	-76.52666000
3.75257244	-103.92070000	-76.73942000
3.75284491	-103.46570000	-76.49183000
3.75311739	-103.54670000	-76.57484000
3.75338987	-103.90500000	-76.68340000
3.75366235	-104.38070000	-76.82234000
3.75393483	-104.76170000	-76.69962000
3.75420731	-104.83480000	-76.66885000
3.75447978	-104.49650000	-76.72492000
3.75475226	-104.37070000	-76.47517000
3.75502474	-104.46290000	-76.48596000
3.75529722	-104.19460000	-76.50974000
3.75556970	-104.15000000	-76.57770000
3.75584218	-104.43750000	-76.60863000
3.75611466	-104.16510000	-76.63581000
3.75638713	-104.08700000	-76.67233000
3.75665961	-104.34210000	-76.71737000
3.75693209	-104.56500000	-76.56914000
3.75720457	-104.63010000	-76.40714000
3.75747705	-104.66930000	-76.44760000
3.75774953	-104.78940000	-76.77984000
3.75802200	-104.60340000	-76.75547000
3.75829448	-104.20330000	-76.51694000
3.75856696	-104.68280000	-76.58492000
3.75883944	-105.01650000	-76.69429000
3.75911192	-105.13350000	-76.75148000
3.75938440	-104.83780000	-76.80981000
3.75965687	-104.89200000	-76.71921000
3.75992935	-104.70630000	-76.49267000
3.76020183	-104.74720000	-76.85934000
3.76047431	-104.89890000	-76.63182000
3.76074679	-104.82930000	-76.56760000
3.76101927	-104.63810000	-76.98927000
3.76129174	-104.40720000	-76.96074000
3.76156422	-104.31620000	-76.59697000
3.76183670	-104.32000000	-76.38862000
3.76210918	-104.53730000	-76.37704000
3.76238166	-104.93700000	-76.36870000
3.76265414	-104.68880000	-76.62982000
3.76292661	-104.65250000	-76.69983000
3.76319909	-104.75870000	-76.69509000
3.76347157	-104.77990000	-76.69048000
3.76374405	-105.07810000	-76.65424000
3.76401653	-105.16370000	-76.62456000
3.76428901	-105.15900000	-76.72236000
3.76456149	-104.94150000	-76.52618000
3.76483396	-104.88830000	-76.56161000
3.76510644	-105.07360000	-76.48173000
3.76537892	-105.05400000	-76.43921000
3.76565140	-105.11630000	-76.44344000
3.76592388	-105.19970000	-76.54912000
3.76619636	-104.99020000	-76.57091000
3.76646883	-104.58210000	-76.63773000
3.76674131	-104.45370000	-76.78632000
3.76701379	-104.62930000	-76.76260000
3.76728627	-104.77780000	-76.60086000
3.76755875	-104.57150000	-76.41123000
3.76783123	-104.68690000	-76.40165000
3.76810370	-104.91900000	-76.45818000
3.76837618	-105.08400000	-76.50777000
3.76864866	-104.88140000	-76.44090000
3.76892114	-104.87780000	-76.77285000
3.76919362	-104.92010000	-76.79842000
3.76946610	-104.86080000	-76.64798000
3.76973857	-105.20210000	-76.75768000
3.77001105	-105.05170000	-76.79717000
3.77028353	-104.81190000	-76.86510000
3.77055601	-104.75340000	-76.69368000
3.77082849	-104.26830000	-76.72050000
3.77110097	-104.05360000	-76.59177000
3.77137345	-103.97380000	-76.48064000
3.77164592	-104.11000000	-76.66292000
3.77191840	-104.34240000	-76.80641000
3.77219088	-104.26370000	-76.73442000
3.77246336	-104.42340000	-77.01180000
3.77273584	-104.80920000	-76.90739000
3.77300832	-104.93070000	-76.88715000
3.77328079	-104.81180000	-76.83692000
3.77355327	-104.83240000	-76.65337000
3.77382575	-104.69210000	-76.83768000
3.77409823	-104.66630000	-76.84803000
3.77437071	-104.73750000	-76.78980000
3.77464319	-104.77900000	-76.52122000
3.77491566	-104.72370000	-76.47933000
3.77518814	-104.74710000	-76.50937000
3.77546062	-104.62640000	-76.71195000
3.77573310	-104.85290000	-76.91716000
3.77600558	-104.86250000	-76.63525000
3.77627806	-104.67520000	-76.72771000
3.77655053	-104.88400000	-76.80166000
3.77682301	-104.68140000	-76.76334000
3.77709549	-104.66350000	-76.73335000
3.77736797	-104.79760000	-76.77094000
3.77764045	-104.81410000	-77.02043000
3.77791293	-104.56130000	-77.03941000
3.77818541	-104.50220000	-76.88512000
3.77845788	-104.54350000	-76.71446000
3.77873036	-104.59990000	-76.54594000
3.77900284	-104.33940000	-76.56419000
3.77927532	-104.30720000	-76.73722000
3.77954780	-104.37440000	-76.62372000
3.77982028	-104.12460000	-76.79398000
3.78009275	-104.01760000	-76.89776000
3.78036523	-104.09590000	-76.80040000
3.78063771	-104.16960000	-76.97820000
3.78091019	-104.64940000	-77.15975000
3.78118267	-104.87230000	-77.04648000
3.78145515	-104.59140000	-76.75415000
3.78172762	-104.53720000	-76.93702000
3.78200010	-104.26570000	-77.06381000
3.78227258	-104.43320000	-76.89146000
3.78254506	-104.47740000	-76.99626000
3.78281754	-104.27510000	-77.10267000
3.78309002	-104.40070000	-77.11958000
3.78336249	-104.40910000	-76.66124000
3.78363497	-104.24610000	-76.72969000
3.78390745	-104.51280000	-76.58695000
3.78417993	-104.67750000	-76.54862000
3.78445241	-104.70120000	-76.63462000
3.78472489	-104.35080000	-76.84146000
3.78499736	-104.25920000	-76.88548000
3.78526984	-104.27400000	-76.68936000
3.78554232	-103.92910000	-76.69727000
3.78581480	-103.68800000	-76.85635000
3.78608728	-104.00610000	-76.82169000
3.78635976	-103.92670000	-76.84293000
3.78663224	-104.02980000	-76.77249000
3.78690471	-104.20770000	-76.52331000
3.78717719	-104.17530000	-76.54389000
3.78744967	-104.18480000	-76.49816000
3.78772215	-104.35970000	-76.47581000
3.78799463	-104.41840000	-77.00680000
3.78826711	-104.35990000	-76.94828000
3.78853958	-104.17580000	-76.70710000
3.78881206	-104.20470000	-76.68944000
3.78908454	-104.27450000	-76.49580000
3.78935702	-104.54210000	-76.60957000
3.78962950	-104.79800000	-76.64385000
3.78990198	-104.71770000	-76.77724000
3.79017445	-104.84930000	-76.89866000
3.79044693	-104.69300000	-76.79257000
3.79071941	-104.74790000	-76.92135000
3.79099189	-104.66550000	-76.97968000
3.79126437	-104.46990000	-76.87356000
3.79153685	-104.34020000	-76.92834000
3.79180932	-104.48140000	-76.95631000
3.79208180	-104.57220000	-77.05280000
3.79235428	-104.37290000	-76.71143000
3.79262676	-104.55500000	-76.79337000
3.79289924	-104.71440000	-76.75227000
3.79317172	-104.82310000	-76.53579000
3.79344420	-104.92810000	-76.81929000
3.79371667	-104.89170000	-76.68385000
3.79398915	-104.82280000	-76.51671000
3.79426163	-104.73160000	-76.74193000
3.79453411	-104.90240000	-76.63411000
3.79480659	-105.11540000	-76.64841000
3.79507907	-105.18360000	-76.96075000
3.79535154	-105.32490000	-77.07409000
3.79562402	-105.48930000	-76.81474000
3.79589650	-105.20440000	-76.41902000
3.79616898	-105.23220000	-76.56966000
3.79644146	-105.21380000	-76.86067000
3.79671394	-105.30460000	-76.86312000
3.79698641	-105.01970000	-76.86332000
3.79725889	-104.74850000	-76.63857000
3.79753137	-104.76460000	-76.82318000
3.79780385	-104.54400000	-76.98909000
3.79807633	-104.44940000	-77.11416000
3.79834881	-104.74840000	-76.80939000
3.79862128	-104.66010000	-76.81033000
3.79889376	-104.69760000	-77.02400000
3.79916624	-104.83680000	-77.02415000
3.79943872	-105.00800000	-77.02186000
3.79971120	-105.11980000	-76.93201000
3.79998368	-105.29010000	-77.07114000
3.80025615	-105.17140000	-76.92542000
3.80052863	-105.09800000	-77.09671000
3.80080111	-105.16610000	-77.27385000
3.80107359	-105.21130000	-77.15065000
3.80134607	-105.23090000	-77.25109000
3.80161855	-105.22460000	-77.27988000
3.80189103	-105.24980000	-76.96672000
3.80216350	-105.45150000	-76.94942000
3.80243598	-105.29160000	-76.78507000
3.80270846	-105.00680000	-76.98335000
3.80298094	-105.03090000	-77.09955000
3.80325342	-105.00270000	-77.16250000
3.80352590	-105.00460000	-77.02625000
3.80379837	-105.15270000	-76.94254000
3.80407085	-104.67340000	-76.99989000
3.80434333	-104.57060000	-76.99261000
3.80461581	-104.69490000	-76.84681000
3.80488829	-105.06190000	-76.92168000
3.80516077	-105.10780000	-76.93877000
3.80543324	-105.07250000	-77.22301000
3.80570572	-105.23920000	-77.40709000
3.80597820	-105.31420000	-76.96117000
3.80625068	-105.18040000	-76.74580000
3.80652316	-105.12360000	-76.49264000
3.80679564	-104.53820000	-76.79974000
3.80706811	-104.43640000	-76.94883000
3.80734059	-104.81780000	-76.96871000
3.80761307	-105.26460000	-76.93283000
3.80788555	-105.18600000	-76.69495000
3.80815803	-105.32960000	-76.90678000
3.80843051	-105.37880000	-76.93504000
3.80870299	-105.25740000	-77.07973000
3.80897546	-105.34700000	-76.80598000
3.80924794	-105.22260000	-76.70279000
3.80952042	-105.05300000	-76.75010000
3.80979290	-105.05290000	-76.94282000
3.81006538	-104.92240000	-76.98675000
3.81033786	-105.14670000	-77.02628000
3.81061033	-105.23740000	-77.04005000
3.81088281	-105.08360000	-76.97964000
3.81115529	-105.19440000	-77.02543000
3.81142777	-105.18790000	-76.86719000
3.81170025	-105.32260000	-76.81598000
3.81197273	-105.29960000	-76.90779000
3.81224520	-105.15300000	-76.94215000
3.81251768	-105.09070000	-76.71510000
3.81279016	-105.06320000	-76.85438000
3.81306264	-104.88180000	-76.91250000
3.81333512	-105.03090000	-76.53900000
3.81360760	-104.90690000	-76.75272000
3.81388007	-104.90750000	-76.94828000
3.81415255	-104.75900000	-76.83595000
3.81442503	-105.13600000	-76.88737000
3.81469751	-104.99280000	-76.75143000
3.81496999	-104.72290000	-76.79984000
3.81524247	-104.76860000	-77.05152000
3.81551494	-104.41940000	-76.79449000
3.81578742	-104.28960000	-76.80948000
3.81605990	-104.24730000	-76.82719000
3.81633238	-104.40980000	-76.82461000
3.81660486	-104.69250000	-77.02354000
3.81687734	-104.75890000	-77.10484000
3.81714982	-104.88120000	-76.90646000
3.81742229	-105.02850000	-77.26546000
3.81769477	-105.08020000	-77.32165000
3.81796725	-105.15530000	-77.48627000
3.81823973	-105.13340000	-77.31641000
3.81851221	-105.24460000	-76.96717000
3.81878469	-104.86350000	-76.84304000
3.81905716	-104.13400000	-77.04723000
3.81932964	-103.79280000	-76.97093000
3.81960212	-104.02490000	-77.10429000
3.81987460	-104.41550000	-77.17603000
3.82014708	-104.32430000	-76.88223000
3.82041956	-104.14320000	-77.01181000
3.82069203	-104.29840000	-77.13445000
3.82096451	-104.44310000	-77.23813000
3.82123699	-104.53540000	-76.96990000
3.82150947	-104.39450000	-76.74673000
3.82178195	-104.48600000	-76.69143000
3.82205443	-104.36070000	-76.84371000
3.82232690	-104.33020000	-76.62230000
3.82259938	-104.27030000	-76.97530000
3.82287186	-104.20790000	-77.10380000
3.82314434	-104.18260000	-77.24889000
3.82341682	-104.03450000	-77.06126000
3.82368930	-104.13150000	-77.08235000
3.82396178	-104.11280000	-77.26298000
3.82423425	-104.06260000	-77.17092000
3.82450673	-103.96040000	-77.14081000
3.82477921	-103.76360000	-77.15287000
3.82505169	-103.98410000	-77.08759000
3.82532417	-104.46300000	-77.01786000
3.82559665	-104.79030000	-76.83410000
3.82586912	-104.73220000	-76.84908000
3.82614160	-104.86360000	-76.70105000
3.82641408	-105.07650000	-76.80063000
3.82668656	-104.98340000	-76.93533000
3.82695904	-104.87100000	-76.89005000
3.82723152	-104.86440000	-76.83522000
3.82750399	-104.98270000	-76.82620000
3.82777647	-104.96500000	-76.97637000
3.82804895	-104.93030000	-76.98808000
3.82832143	-105.08730000	-76.89868000
3.82859391	-105.24810000	-77.15058000
3.82886639	-105.35020000	-77.25295000
3.82913886	-105.28170000	-77.07285000
3.82941134	-105.43470000	-77.05529000
3.82968382	-105.41440000	-76.87791000
3.82995630	-105.51670000	-76.86673000
3.83022878	-105.15720000	-76.76952000
3.83050126	-105.22520000	-76.80915000
3.83077373	-105.30440000	-77.04990000
3.83104621	-105.49730000	-77.04501000
3.83131869	-105.09340000	-76.92408000
3.83159117	-105.01970000	-76.99485000
3.83186365	-104.81420000	-77.22609000
3.83213613	-104.71930000	-77.39191000
3.83240861	-104.97700000	-77.07286000
3.83268108	-105.32430000	-76.84520000
3.83295356	-104.97090000	-76.98241000
3.83322604	-104.77580000	-77.11570000
3.83349852	-104.71830000	-77.20206000
3.83377100	-104.71470000	-77.31098000
3.83404348	-104.68810000	-77.10030000
3.83431595	-104.92690000	-77.05510000
3.83458843	-105.22370000	-77.06143000
3.83486091	-105.32370000	-77.18600000
3.83513339	-105.19590000	-77.18271000
3.83540587	-105.45080000	-77.00839000
3.83567835	-105.47400000	-76.90739000
3.83595082	-105.65100000	-77.07205000
3.83622330	-105.69830000	-77.03725000
3.83649578	-105.40830000	-77.06641000
3.83676826	-105.27100000	-77.18729000
3.83704074	-105.28740000	-77.10134000
3.83731322	-105.46390000	-77.04639000
3.83758569	-105.69180000	-76.98058000
3.83785817	-105.41250000	-77.27599000
3.83813065	-105.55110000	-77.07714000
3.83840313	-105.64480000	-76.79080000
3.83867561	-105.51140000	-76.79276000
3.83894809	-105.46360000	-76.98987000
3.83922057	-105.43530000	-76.95049000
3.83949304	-105.38210000	-77.08566000
3.83976552	-105.50360000	-77.34167000
3.84003800	-105.62220000	-77.22844000
3.84031048	-105.49020000	-77.11798000
3.84058296	-105.49470000	-76.89286000
3.84085544	-105.65380000	-76.95110000
3.84112791	-105.77060000	-77.02374000
3.84140039	-105.84950000	-77.12428000
3.84167287	-105.73950000	-77.01331000
3.84194535	-105.43580000	-77.05326000
3.84221783	-105.54120000	-76.89977000
3.84249031	-105.32710000	-77.05713000
3.84276278	-104.78890000	-77.01155000
3.84303526	-104.50730000	-77.00616000
3.84330774	-104.90200000	-76.97179000
3.84358022	-105.12360000	-77.02817000
3.84385270	-105.49390000	-77.10703000
3.84412518	-105.47530000	-76.98399000
3.84439765	-105.35750000	-76.91296000
3.84467013	-105.23590000	-76.88880000
3.84494261	-105.53710000	-76.93307000
3.84521509	-105.64800000	-77.17857000
3.84548757	-105.62730000	-77.28602000
3.84576005	-105.63240000	-77.19250000
3.84603253	-105.59670000	-77.23857000
3.84630500	-105.34500000	-77.14723000
3.84657748	-105.31570000	-77.25876000
3.84684996	-105.62380000	-77.17050000
3.84712244	-105.50470000	-76.96172000
3.84739492	-105.58350000	-77.13930000
3.84766740	-105.67450000	-77.06946000
3.84793987	-105.64150000	-77.00791000
3.84821235	-105.62140000	-77.12665000
3.84848483	-105.84680000	-77.09418000
3.84875731	-105.81420000	-77.13995000
3.84902979	-105.79970000	-76.99324000
3.84930227	-105.67080000	-77.29733000
3.84957474	-105.45650000	-77.18510000
3.84984722	-105.38920000	-77.16193000
3.85011970	-105.61830000	-77.30246000
3.85039218	-105.63400000	-77.27565000
3.85066466	-105.48260000	-76.96706000
3.85093714	-105.04660000	-76.99614000
3.85120961	-104.70190000	-77.19867000
3.85148209	-104.68940000	-77.22406000
3.85175457	-104.49310000	-77.30344000
3.85202705	-104.56030000	-77.40158000
3.85229953	-104.68500000	-77.17220000
3.85257201	-104.87950000	-76.99635000
3.85284448	-105.28610000	-76.80870000
3.85311696	-105.29380000	-76.81867000
3.85338944	-105.21480000	-77.13380000
3.85366192	-105.37160000	-77.13458000
3.85393440	-105.50960000	-77.13849000
3.85420688	-105.25820000	-77.17104000
3.85447936	-105.32210000	-76.96699000
3.85475183	-105.31670000	-76.91619000
3.85502431	-105.32340000	-77.05295000
3.85529679	-105.06040000	-76.91469000
3.85556927	-105.03240000	-77.06178000
3.85584175	-104.99990000	-77.09288000
3.85611423	-105.24060000	-77.12747000
3.85638670	-105.52070000	-77.26250000
3.85665918	-105.45140000	-77.42001000
3.85693166	-105.36480000	-77.53184000
3.85720414	-105.37860000	-77.54173000
3.85747662	-105.08590000	-77.26968000
3.85774910	-105.02960000	-77.32596000
3.85802157	-105.10620000	-77.15910000
3.85829405	-105.13730000	-77.02064000
3.85856653	-105.08920000	-76.98188000
3.85883901	-105.05930000	-77.07842000
3.85911149	-105.19900000	-76.99265000
3.85938397	-105.23050000	-77.10579000
3.85965644	-104.98160000	-77.06392000
3.85992892	-104.86640000	-77.33214000
3.86020140	-104.78280000	-77.30784000
3.86047388	-104.41100000	-77.18549000
3.86074636	-103.95570000	-76.93297000
3.86101884	-103.85000000	-77.17211000
3.86129132	-104.24580000	-77.26287000
3.86156379	-104.40790000	-77.31565000
3.86183627	-104.82350000	-77.31769000
3.86210875	-105.39370000	-77.09156000
3.86238123	-105.33620000	-77.23387000
3.86265371	-105.27320000	-77.47364000
3.86292619	-105.32080000	-77.40277000
3.86319866	-105.70400000	-77.36115000
3.86347114	-105.53030000	-77.34866000
3.86374362	-105.57580000	-77.47108000
3.86401610	-105.50650000	-77.17134000
3.86428858	-105.52880000	-77.08479000
3.86456106	-105.37450000	-77.20129000
3.86483353	-105.29300000	-77.33056000
3.86510601	-105.60420000	-77.16498000
3.86537849	-105.74800000	-77.04771000
3.86565097	-105.63230000	-77.09254000
3.86592345	-105.52430000	-77.04400000
3.86619593	-105.28470000	-77.06734000
3.86646840	-105.01350000	-77.15022000
3.86674088	-105.37260000	-77.51304000
3.86701336	-105.54840000	-77.59032000
3.86728584	-105.45420000	-77.33201000
3.86755832	-105.43150000	-77.36950000
3.86783080	-105.35840000	-77.33424000
3.86810327	-105.54350000	-77.23005000
3.86837575	-105.57010000	-77.13952000
3.86864823	-105.60560000	-77.16650000
3.86892071	-105.54290000	-77.26473000
3.86919319	-105.46570000	-77.61721000
3.86946567	-105.47480000	-77.59552000
3.86973815	-104.69820000	-77.26580000
3.87001062	-104.45610000	-77.10755000
3.87028310	-104.67980000	-77.10628000
3.87055558	-105.08860000	-77.14195000
3.87082806	-105.50520000	-77.07285000
3.87110054	-105.44760000	-76.98889000
3.87137302	-105.36610000	-77.01224000
3.87164549	-105.19980000	-77.11338000
3.87191797	-105.26140000	-77.17962000
3.87219045	-105.30220000	-76.90476000
