Frequenz	Kanal A	Kanal B
(MHz)	(dBV)	(dBV)

9.33837891	-108.34100000	-95.66821000
9.34219360	-108.48070000	-95.52961000
9.34600830	-108.71190000	-95.83300000
9.34982300	-108.63280000	-96.11958000
9.35363770	-108.31820000	-95.83224000
9.35745239	-108.09710000	-95.98578000
9.36126709	-107.71490000	-96.05691000
9.36508179	-107.99420000	-96.23138000
9.36889648	-108.02860000	-96.58821000
9.37271118	-108.13680000	-96.42720000
9.37652588	-107.79310000	-96.07463000
9.38034058	-107.34910000	-96.23115000
9.38415527	-107.29790000	-96.28518000
9.38796997	-107.48880000	-95.78175000
9.39178467	-107.71620000	-95.82252000
9.39559937	-107.77630000	-95.56989000
9.39941406	-107.61940000	-95.71276000
9.40322876	-107.47050000	-95.66151000
9.40704346	-107.30930000	-95.60341000
9.41085815	-107.14300000	-95.91214000
9.41467285	-107.14130000	-95.81640000
9.41848755	-107.11030000	-96.23359000
9.42230225	-107.13210000	-96.11338000
9.42611694	-107.05040000	-96.00644000
9.42993164	-106.88200000	-95.86198000
9.43374634	-106.83210000	-96.47443000
9.43756104	-106.91640000	-96.55049000
9.44137573	-107.13330000	-96.17219000
9.44519043	-107.10860000	-95.87461000
9.44900513	-107.08260000	-95.77357000
9.45281982	-106.97900000	-95.93853000
9.45663452	-106.74150000	-95.97202000
9.46044922	-106.61660000	-95.84219000
9.46426392	-106.75190000	-95.99863000
9.46807861	-106.80740000	-96.12155000
9.47189331	-106.62790000	-95.93183000
9.47570801	-106.69210000	-96.29189000
9.47952271	-106.72000000	-96.08820000
9.48333740	-106.35040000	-96.22318000
9.48715210	-106.67640000	-96.21017000
9.49096680	-106.51210000	-95.91442000
9.49478149	-106.99070000	-95.78073000
9.49859619	-107.00090000	-96.01592000
9.50241089	-106.88370000	-96.24341000
9.50622559	-106.37690000	-96.48243000
9.51004028	-105.76710000	-96.79469000
9.51385498	-105.78240000	-96.31010000
9.51766968	-106.17710000	-96.11642000
9.52148438	-106.09770000	-96.16376000
9.52529907	-105.97230000	-96.00803000
9.52911377	-105.97160000	-96.07130000
9.53292847	-106.09610000	-96.21288000
9.53674316	-106.11570000	-95.77061000
9.54055786	-106.11610000	-96.06215000
9.54437256	-106.24500000	-96.31716000
9.54818726	-106.58360000	-95.89088000
9.55200195	-106.80060000	-95.76628000
9.55581665	-105.80680000	-96.00095000
9.55963135	-105.77330000	-95.95010000
9.56344604	-105.67750000	-96.22075000
9.56726074	-106.09690000	-96.38268000
9.57107544	-106.11710000	-96.39990000
9.57489014	-106.02310000	-96.10965000
9.57870483	-105.67790000	-96.13274000
9.58251953	-105.45480000	-95.67115000
9.58633423	-105.38150000	-95.84970000
9.59014893	-105.67600000	-95.95338000
9.59396362	-105.82540000	-96.20763000
9.59777832	-105.84210000	-96.17144000
9.60159302	-105.91600000	-96.04189000
9.60540771	-106.11430000	-96.17649000
9.60922241	-105.94740000	-96.21104000
9.61303711	-105.79880000	-96.14347000
9.61685181	-104.94430000	-96.04752000
9.62066650	-104.87310000	-95.62337000
9.62448120	-105.03020000	-96.02934000
9.62829590	-105.06740000	-96.20928000
9.63211060	-104.86320000	-96.13257000
9.63592529	-104.89070000	-95.94959000
9.63973999	-104.90720000	-96.16115000
9.64355469	-104.99760000	-96.40961000
9.64736938	-104.76170000	-96.26925000
9.65118408	-104.85630000	-96.22554000
9.65499878	-105.12740000	-96.29427000
9.65881348	-105.00850000	-96.09643000
9.66262817	-105.21560000	-96.05671000
9.66644287	-104.78100000	-95.71431000
9.67025757	-104.51270000	-95.64346000
9.67407227	-104.12480000	-95.96077000
9.67788696	-104.35310000	-96.30486000
9.68170166	-104.40420000	-96.42985000
9.68551636	-104.14350000	-96.12714000
9.68933105	-103.82520000	-95.90651000
9.69314575	-103.61490000	-96.06705000
9.69696045	-103.79270000	-96.40338000
9.70077515	-103.89690000	-96.52327000
9.70458984	-104.31730000	-96.13554000
9.70840454	-104.09010000	-95.66506000
9.71221924	-104.17980000	-95.45738000
9.71603394	-103.75540000	-95.30302000
9.71984863	-103.46430000	-95.10091000
9.72366333	-103.17420000	-95.13640000
9.72747803	-103.02910000	-95.31138000
9.73129272	-103.18690000	-95.68929000
9.73510742	-103.04950000	-95.90045000
9.73892212	-103.14550000	-95.72759000
9.74273682	-103.16500000	-96.00845000
9.74655151	-102.70780000	-96.47177000
9.75036621	-102.44450000	-96.49353000
9.75418091	-102.61620000	-96.68272000
9.75799561	-102.82310000	-96.62267000
9.76181030	-102.77680000	-96.74954000
9.76562500	-102.58120000	-96.74037000
9.76943970	-102.32570000	-96.30714000
9.77325439	-102.42550000	-96.18478000
9.77706909	-102.54400000	-95.94494000
9.78088379	-102.37600000	-95.44850000
9.78469849	-102.24150000	-95.53346000
9.78851318	-102.10160000	-95.82106000
9.79232788	-102.29530000	-96.06837000
9.79614258	-102.25940000	-95.82498000
9.79995728	-101.94790000	-95.94581000
9.80377197	-101.75870000	-95.87453000
9.80758667	-102.09810000	-95.60500000
9.81140137	-102.05230000	-96.06408000
9.81521606	-101.94160000	-96.09384000
9.81903076	-101.59770000	-96.00571000
9.82284546	-101.49430000	-95.82999000
9.82666016	-101.51420000	-95.72488000
9.83047485	-101.13260000	-96.17103000
9.83428955	-101.49180000	-96.14589000
9.83810425	-101.38990000	-95.90752000
9.84191895	-101.30160000	-95.97056000
9.84573364	-101.55470000	-95.99812000
9.84954834	-101.69980000	-95.74328000
9.85336304	-101.17110000	-95.59724000
9.85717773	-101.05350000	-95.75481000
9.86099243	-101.36620000	-95.99525000
9.86480713	-101.62100000	-96.29481000
9.86862183	-101.34190000	-96.17297000
9.87243652	-100.87930000	-96.40191000
9.87625122	-100.85030000	-96.35907000
9.88006592	-100.82680000	-96.29070000
9.88388062	-100.68930000	-96.34761000
9.88769531	-100.82330000	-96.03023000
9.89151001	-101.26270000	-95.84277000
9.89532471	-100.86680000	-95.85136000
9.89913940	-101.11260000	-95.82776000
9.90295410	-101.03410000	-95.92998000
9.90676880	-100.71960000	-96.00991000
9.91058350	-101.11080000	-95.93526000
9.91439819	-101.16070000	-96.13279000
9.91821289	-100.93360000	-96.20492000
9.92202759	-100.76090000	-96.20807000
9.92584229	-100.73900000	-96.18095000
9.92965698	-100.99650000	-95.95102000
9.93347168	-100.78100000	-95.81721000
9.93728638	-100.71190000	-96.10247000
9.94110107	-100.65160000	-95.97862000
9.94491577	-101.00770000	-95.54918000
9.94873047	-100.65400000	-95.54490000
9.95254517	-100.78490000	-95.70298000
9.95635986	-100.76520000	-96.05650000
9.96017456	-100.21100000	-96.48871000
9.96398926	-100.66960000	-96.33729000
9.96780396	-100.61300000	-96.36633000
9.97161865	-100.67000000	-96.01177000
9.97543335	-100.45610000	-95.89794000
9.97924805	-100.53100000	-96.09854000
9.98306274	-100.35820000	-96.28465000
9.98687744	-100.35290000	-96.21965000
9.99069214	-99.93745000	-96.32929000
9.99450684	-99.79482000	-96.26476000
9.99832153	-99.93465000	-95.75306000
10.00213623	-99.95992000	-95.82432000
10.00595093	-100.01980000	-95.94882000
10.00976563	-99.82024000	-95.87424000
10.01358032	-99.69145000	-96.00510000
10.01739502	-100.09990000	-96.12482000
10.02120972	-99.87930000	-96.72975000
10.02502441	-99.86918000	-96.72192000
10.02883911	-100.11090000	-96.26922000
10.03265381	-99.91672000	-96.15066000
10.03646851	-99.67179000	-96.11308000
10.04028320	-99.55247000	-96.01270000
10.04409790	-99.61734000	-96.24512000
10.04791260	-99.11054000	-95.89189000
10.05172729	-98.91446000	-95.60468000
10.05554199	-99.12112000	-96.21600000
10.05935669	-99.06147000	-96.31481000
10.06317139	-99.11657000	-96.49524000
10.06698608	-99.22124000	-96.35302000
10.07080078	-99.69838000	-96.71694000
10.07461548	-99.63348000	-96.62099000
10.07843018	-99.20047000	-96.71516000
10.08224487	-99.22596000	-96.42699000
10.08605957	-98.99328000	-96.64491000
10.08987427	-98.66473000	-96.59258000
10.09368896	-98.80737000	-96.34249000
10.09750366	-98.78897000	-95.93551000
10.10131836	-98.68435000	-95.84650000
10.10513306	-98.51443000	-95.50495000
10.10894775	-98.48738000	-95.47211000
10.11276245	-98.36403000	-95.67548000
10.11657715	-98.12450000	-96.18101000
10.12039185	-98.38538000	-96.32766000
10.12420654	-98.71584000	-96.27914000
10.12802124	-98.41963000	-96.17114000
10.13183594	-98.12588000	-95.88291000
10.13565063	-98.54221000	-96.00413000
10.13946533	-98.59320000	-96.02005000
10.14328003	-98.11241000	-96.00559000
10.14709473	-98.20011000	-95.93731000
10.15090942	-97.81638000	-96.37878000
10.15472412	-98.14183000	-96.26470000
10.15853882	-97.86162000	-96.39749000
10.16235352	-97.89300000	-96.52753000
10.16616821	-97.57416000	-96.48718000
10.16998291	-97.35817000	-96.23563000
10.17379761	-97.93041000	-96.04411000
10.17761230	-97.94355000	-96.33070000
10.18142700	-97.33007000	-96.38364000
10.18524170	-97.48081000	-96.05073000
10.18905640	-97.50422000	-95.89017000
10.19287109	-97.36910000	-96.10490000
10.19668579	-97.29562000	-96.17221000
10.20050049	-97.37828000	-96.10571000
10.20431519	-97.32485000	-95.91281000
10.20812988	-97.56574000	-95.97814000
10.21194458	-97.31402000	-96.01765000
10.21575928	-97.21375000	-96.21640000
10.21957397	-96.92558000	-96.29837000
10.22338867	-97.01136000	-96.51120000
10.22720337	-97.50008000	-96.53308000
10.23101807	-97.15303000	-95.91991000
10.23483276	-96.98217000	-96.14340000
10.23864746	-97.09405000	-95.92809000
10.24246216	-97.27103000	-95.96469000
10.24627686	-96.92609000	-96.17714000
10.25009155	-96.82906000	-96.36266000
10.25390625	-97.24683000	-96.36874000
10.25772095	-97.53133000	-96.37438000
10.26153564	-97.53531000	-96.65347000
10.26535034	-97.62808000	-96.60340000
10.26916504	-97.60125000	-96.34708000
10.27297974	-97.28757000	-96.43803000
10.27679443	-97.32983000	-96.33794000
10.28060913	-97.64046000	-96.49072000
10.28442383	-97.31474000	-96.46490000
10.28823853	-97.19070000	-96.75961000
10.29205322	-97.39132000	-96.65994000
10.29586792	-97.36546000	-96.58556000
10.29968262	-97.10566000	-96.52052000
10.30349731	-97.26575000	-96.19225000
10.30731201	-97.21170000	-96.05445000
10.31112671	-97.12711000	-96.47562000
10.31494141	-97.26318000	-96.37022000
10.31875610	-97.40271000	-96.11801000
10.32257080	-97.09044000	-96.57012000
10.32638550	-96.75832000	-96.87376000
10.33020020	-96.68299000	-96.51126000
10.33401489	-97.10674000	-96.07994000
10.33782959	-96.82857000	-95.96159000
10.34164429	-97.07311000	-95.83784000
10.34545898	-97.14970000	-95.75195000
10.34927368	-96.94237000	-96.17444000
10.35308838	-96.93506000	-96.25943000
10.35690308	-96.69681000	-95.96651000
10.36071777	-96.77737000	-96.47498000
10.36453247	-97.08003000	-96.08949000
10.36834717	-97.34734000	-96.15488000
10.37216187	-97.33891000	-96.52829000
10.37597656	-97.18698000	-96.23019000
10.37979126	-96.87360000	-96.10934000
10.38360596	-97.17595000	-96.37352000
10.38742065	-96.98186000	-96.36681000
10.39123535	-97.02279000	-96.41646000
10.39505005	-97.15861000	-96.45667000
10.39886475	-97.03990000	-96.15627000
10.40267944	-96.87437000	-96.26010000
10.40649414	-97.02493000	-96.07962000
10.41030884	-96.79514000	-96.23675000
10.41412354	-96.53837000	-95.96035000
10.41793823	-96.83105000	-96.01186000
10.42175293	-97.10439000	-96.31010000
10.42556763	-96.89223000	-96.49905000
10.42938232	-96.66482000	-96.26212000
10.43319702	-96.81753000	-96.59526000
10.43701172	-97.08459000	-96.63716000
10.44082642	-96.53844000	-96.34641000
10.44464111	-96.83934000	-96.12299000
10.44845581	-96.82069000	-96.02419000
10.45227051	-96.72370000	-95.94508000
10.45608521	-96.67773000	-95.99947000
10.45989990	-96.63519000	-96.28131000
10.46371460	-96.27717000	-96.41369000
10.46752930	-96.26628000	-96.56972000
10.47134399	-96.17342000	-96.49197000
10.47515869	-96.30608000	-96.34399000
10.47897339	-96.32189000	-96.12481000
10.48278809	-96.48931000	-96.14527000
10.48660278	-96.62264000	-96.44166000
10.49041748	-96.46808000	-96.21297000
10.49423218	-96.06108000	-96.27718000
10.49804688	-95.96611000	-96.09373000
10.50186157	-95.91331000	-96.14668000
10.50567627	-95.98008000	-95.99897000
10.50949097	-95.85293000	-96.04180000
10.51330566	-95.68376000	-96.20470000
10.51712036	-95.65694000	-95.86338000
10.52093506	-95.31982000	-96.07495000
10.52474976	-95.60999000	-96.05087000
10.52856445	-95.36213000	-96.01641000
10.53237915	-95.11356000	-96.50165000
10.53619385	-95.28919000	-96.57712000
10.54000854	-95.60513000	-96.15018000
10.54382324	-95.24764000	-96.08789000
10.54763794	-95.21384000	-95.88532000
10.55145264	-95.22984000	-96.34348000
10.55526733	-95.19459000	-96.03721000
10.55908203	-95.34777000	-95.82360000
10.56289673	-95.37122000	-95.67666000
10.56671143	-94.98573000	-95.48236000
10.57052612	-95.28777000	-95.68891000
10.57434082	-95.00935000	-96.01635000
10.57815552	-95.05147000	-96.17135000
10.58197021	-95.02238000	-96.29064000
10.58578491	-94.75509000	-96.27512000
10.58959961	-94.96143000	-96.09642000
10.59341431	-95.21685000	-96.13637000
10.59722900	-94.69128000	-96.34772000
10.60104370	-95.19131000	-96.55185000
10.60485840	-94.98264000	-96.20151000
10.60867310	-94.89211000	-96.21234000
10.61248779	-94.97630000	-95.91544000
10.61630249	-95.09650000	-95.59402000
10.62011719	-95.19949000	-95.58242000
10.62393188	-95.28995000	-95.54211000
10.62774658	-95.44758000	-96.24000000
10.63156128	-95.11416000	-96.30165000
10.63537598	-94.96529000	-96.25645000
10.63919067	-94.77538000	-96.23637000
10.64300537	-94.65891000	-96.57207000
10.64682007	-95.11056000	-96.18539000
10.65063477	-94.88200000	-95.94932000
10.65444946	-94.83935000	-96.17290000
10.65826416	-94.49761000	-96.16866000
10.66207886	-94.35231000	-96.18418000
10.66589355	-94.51231000	-96.46013000
10.66970825	-94.58397000	-96.58381000
10.67352295	-94.75980000	-96.26182000
10.67733765	-95.01113000	-96.61185000
10.68115234	-95.13625000	-96.30235000
10.68496704	-94.77253000	-96.41530000
10.68878174	-94.76579000	-96.48080000
10.69259644	-94.58209000	-96.74812000
10.69641113	-94.63080000	-96.43390000
10.70022583	-94.75184000	-96.42805000
10.70404053	-95.00848000	-96.41048000
10.70785522	-95.10407000	-96.29773000
10.71166992	-94.77120000	-96.47980000
10.71548462	-94.50186000	-96.43237000
10.71929932	-94.67968000	-96.52055000
10.72311401	-94.31770000	-96.20614000
10.72692871	-94.53931000	-96.10194000
10.73074341	-95.00920000	-96.45743000
10.73455811	-95.08832000	-96.13559000
10.73837280	-94.91590000	-96.28948000
10.74218750	-95.06239000	-96.44450000
10.74600220	-94.93478000	-96.03899000
10.74981689	-94.89574000	-96.14418000
10.75363159	-94.87006000	-96.00602000
10.75744629	-94.84647000	-95.90567000
10.76126099	-95.11929000	-96.22388000
10.76507568	-94.83140000	-96.52808000
10.76889038	-94.72736000	-96.21297000
10.77270508	-94.65401000	-96.05827000
10.77651978	-94.44363000	-96.06078000
10.78033447	-94.67476000	-96.15332000
10.78414917	-94.74832000	-96.40908000
10.78796387	-94.35449000	-96.45216000
10.79177856	-94.44366000	-96.11665000
10.79559326	-94.57699000	-96.16695000
10.79940796	-94.31136000	-96.22186000
10.80322266	-94.13014000	-95.99663000
10.80703735	-94.50838000	-96.21369000
10.81085205	-94.67980000	-96.00958000
10.81466675	-94.44186000	-96.20287000
10.81848145	-94.34264000	-96.13358000
10.82229614	-94.50073000	-96.09437000
10.82611084	-94.09348000	-96.49522000
10.82992554	-93.76865000	-96.86565000
10.83374023	-94.20038000	-96.58322000
10.83755493	-94.23838000	-96.25781000
10.84136963	-93.99615000	-96.15010000
10.84518433	-94.32994000	-96.02743000
10.84899902	-94.20235000	-96.27522000
10.85281372	-93.79624000	-96.47946000
10.85662842	-93.63169000	-96.32553000
10.86044312	-94.03661000	-96.24771000
10.86425781	-94.17171000	-96.51340000
10.86807251	-93.71650000	-96.50453000
10.87188721	-93.68301000	-96.16898000
10.87570190	-93.74906000	-95.99493000
10.87951660	-93.62615000	-96.13301000
10.88333130	-93.73992000	-96.30302000
10.88714600	-93.47396000	-96.47877000
10.89096069	-93.81818000	-96.46583000
10.89477539	-93.54831000	-96.00164000
10.89859009	-93.86204000	-96.34843000
10.90240479	-93.59991000	-96.49490000
10.90621948	-93.30300000	-96.32435000
10.91003418	-93.34575000	-96.23985000
10.91384888	-93.44655000	-95.95429000
10.91766357	-93.20735000	-96.17235000
10.92147827	-93.48959000	-96.05512000
10.92529297	-93.21353000	-96.23125000
10.92910767	-93.62193000	-96.42867000
10.93292236	-93.64933000	-96.50390000
10.93673706	-93.16022000	-96.29771000
10.94055176	-93.23742000	-96.40211000
10.94436646	-93.14963000	-95.99188000
10.94818115	-93.23780000	-96.17136000
10.95199585	-93.09575000	-95.89518000
10.95581055	-93.13813000	-96.26733000
10.95962524	-93.12972000	-96.38238000
10.96343994	-93.15175000	-96.46261000
10.96725464	-93.05905000	-96.69243000
10.97106934	-92.89677000	-96.57368000
10.97488403	-93.13544000	-96.31484000
10.97869873	-92.95862000	-96.03724000
10.98251343	-93.67023000	-96.39323000
10.98632813	-93.48208000	-96.27455000
10.99014282	-92.96752000	-96.32145000
10.99395752	-92.90369000	-96.11730000
10.99777222	-92.81362000	-96.51878000
11.00158691	-92.88154000	-96.43767000
11.00540161	-92.95536000	-96.63317000
11.00921631	-92.76958000	-96.61391000
11.01303101	-92.74056000	-96.61114000
11.01684570	-93.07489000	-96.59683000
11.02066040	-92.82818000	-97.09714000
11.02447510	-92.47892000	-96.25912000
11.02828979	-92.51755000	-96.25667000
11.03210449	-92.49800000	-95.81439000
11.03591919	-92.98634000	-95.79488000
11.03973389	-93.12230000	-96.01347000
11.04354858	-92.88197000	-96.07456000
11.04736328	-93.09558000	-96.15974000
11.05117798	-92.58759000	-96.64874000
11.05499268	-92.33933000	-96.54861000
11.05880737	-92.46380000	-96.20162000
11.06262207	-92.91805000	-96.11903000
11.06643677	-92.77525000	-96.32816000
11.07025146	-93.25706000	-96.22890000
11.07406616	-92.93489000	-96.07411000
11.07788086	-92.53979000	-96.08073000
11.08169556	-92.57305000	-96.21973000
11.08551025	-92.68619000	-96.16125000
11.08932495	-92.99447000	-96.35116000
11.09313965	-93.09889000	-96.29176000
11.09695435	-92.76509000	-96.39029000
11.10076904	-92.76366000	-96.52703000
11.10458374	-92.77393000	-96.57745000
11.10839844	-92.89306000	-96.36884000
11.11221313	-92.99580000	-96.32155000
11.11602783	-92.56310000	-96.58797000
11.11984253	-92.92776000	-96.59528000
11.12365723	-93.34492000	-95.99519000
11.12747192	-92.87858000	-96.08124000
11.13128662	-92.52022000	-95.98804000
11.13510132	-92.35883000	-96.10043000
11.13891602	-92.44883000	-96.24822000
11.14273071	-92.74183000	-96.55424000
11.14654541	-92.59949000	-96.31869000
11.15036011	-92.37580000	-95.96954000
11.15417480	-92.35487000	-96.41020000
11.15798950	-92.77223000	-96.61835000
11.16180420	-92.76593000	-96.55876000
11.16561890	-92.81436000	-96.49026000
11.16943359	-92.29057000	-96.57504000
11.17324829	-92.71603000	-96.69453000
11.17706299	-93.22611000	-96.43000000
11.18087769	-92.48319000	-96.37735000
11.18469238	-92.32918000	-96.41263000
11.18850708	-92.39605000	-96.41681000
11.19232178	-92.47264000	-96.57078000
11.19613647	-92.53550000	-96.57394000
11.19995117	-92.35777000	-96.62673000
11.20376587	-92.15524000	-96.40880000
11.20758057	-92.36584000	-96.75501000
11.21139526	-92.52994000	-97.02276000
11.21520996	-92.46247000	-96.70193000
11.21902466	-92.21255000	-96.17049000
11.22283936	-92.01782000	-96.17609000
11.22665405	-92.77356000	-96.36547000
11.23046875	-92.47810000	-96.71217000
11.23428345	-92.13202000	-96.81033000
11.23809814	-91.86943000	-96.73738000
11.24191284	-92.43857000	-96.89528000
11.24572754	-92.32047000	-96.57617000
11.24954224	-92.07703000	-96.23634000
11.25335693	-91.85420000	-96.03544000
11.25717163	-91.94843000	-96.48978000
11.26098633	-92.22701000	-96.39545000
11.26480103	-92.27173000	-96.28075000
11.26861572	-91.97308000	-96.72164000
11.27243042	-91.66928000	-96.69408000
11.27624512	-91.71674000	-96.61684000
11.28005981	-92.02387000	-96.55839000
11.28387451	-91.72192000	-96.52462000
11.28768921	-91.36987000	-96.57480000
11.29150391	-91.53790000	-96.50002000
11.29531860	-92.09475000	-96.35947000
11.29913330	-91.93312000	-96.02083000
11.30294800	-91.47606000	-95.80623000
11.30676270	-91.44592000	-96.14474000
11.31057739	-91.60823000	-96.65210000
11.31439209	-91.41119000	-96.33254000
11.31820679	-91.68597000	-96.17176000
11.32202148	-91.67605000	-96.37254000
11.32583618	-91.58419000	-96.46156000
11.32965088	-91.40304000	-96.33681000
11.33346558	-91.55181000	-96.18443000
11.33728027	-91.42641000	-96.19551000
11.34109497	-91.12032000	-96.08271000
11.34490967	-91.56823000	-96.29375000
11.34872437	-91.85791000	-96.30116000
11.35253906	-91.73518000	-96.09308000
11.35635376	-91.19637000	-96.33223000
11.36016846	-91.15226000	-96.53723000
11.36398315	-91.11958000	-96.39008000
11.36779785	-91.13651000	-96.44275000
11.37161255	-91.31908000	-96.39578000
11.37542725	-91.35550000	-96.59041000
11.37924194	-91.44144000	-96.61801000
11.38305664	-91.49239000	-96.36236000
11.38687134	-91.46486000	-96.10944000
11.39068604	-91.37360000	-96.76140000
11.39450073	-91.04438000	-96.90738000
11.39831543	-91.66556000	-96.79679000
11.40213013	-91.78587000	-96.95487000
11.40594482	-91.63857000	-96.57043000
11.40975952	-91.27044000	-96.50565000
11.41357422	-91.34896000	-96.44739000
11.41738892	-90.97939000	-96.20725000
11.42120361	-91.18569000	-95.91088000
11.42501831	-91.70700000	-96.25252000
11.42883301	-91.54621000	-96.14323000
11.43264771	-91.59261000	-96.05196000
11.43646240	-91.86456000	-96.56903000
11.44027710	-91.52982000	-96.38936000
11.44409180	-91.21722000	-96.48035000
11.44790649	-91.17824000	-96.69999000
11.45172119	-91.87349000	-96.64091000
11.45553589	-92.19426000	-96.59248000
11.45935059	-91.52835000	-96.65137000
11.46316528	-91.52237000	-96.52275000
11.46697998	-91.44649000	-96.55553000
11.47079468	-91.42896000	-96.55743000
11.47460938	-91.73497000	-96.49781000
11.47842407	-91.95947000	-96.68602000
11.48223877	-91.83617000	-96.69769000
11.48605347	-92.03277000	-96.40495000
11.48986816	-92.00211000	-96.28416000
11.49368286	-91.32298000	-96.54671000
11.49749756	-91.15173000	-96.41875000
11.50131226	-91.55151000	-96.21396000
11.50512695	-91.83276000	-96.11386000
11.50894165	-91.89238000	-95.91869000
11.51275635	-91.58838000	-96.08797000
11.51657104	-91.57481000	-95.91473000
11.52038574	-91.63290000	-95.88071000
11.52420044	-91.77744000	-96.23108000
11.52801514	-92.23705000	-96.49174000
11.53182983	-91.82304000	-96.59103000
11.53564453	-92.10782000	-96.49545000
11.53945923	-92.81086000	-96.61617000
11.54327393	-92.67635000	-96.37064000
11.54708862	-91.72062000	-96.17226000
11.55090332	-91.52412000	-96.41532000
11.55471802	-92.14137000	-96.71041000
11.55853271	-92.07770000	-96.69927000
11.56234741	-91.99778000	-96.71786000
11.56616211	-91.53894000	-96.92096000
11.56997681	-91.83651000	-96.67957000
11.57379150	-91.90350000	-96.68248000
11.57760620	-92.19806000	-96.42563000
11.58142090	-92.32586000	-96.38134000
11.58523560	-92.12977000	-96.18191000
11.58905029	-92.26176000	-96.15783000
11.59286499	-92.63398000	-96.05608000
11.59667969	-92.02555000	-96.41726000
11.60049438	-91.64420000	-96.42576000
11.60430908	-91.78289000	-96.43521000
11.60812378	-92.00690000	-96.37833000
11.61193848	-91.86788000	-96.50643000
11.61575317	-91.59734000	-96.11488000
11.61956787	-91.53821000	-95.99538000
11.62338257	-91.47694000	-95.83764000
11.62719727	-91.78890000	-96.02666000
11.63101196	-91.63681000	-96.00334000
11.63482666	-91.40333000	-96.38258000
11.63864136	-91.41749000	-96.39043000
11.64245605	-91.63273000	-96.34089000
11.64627075	-91.81442000	-96.21232000
11.65008545	-91.39027000	-95.87800000
11.65390015	-91.31744000	-95.62682000
11.65771484	-91.58090000	-95.72919000
11.66152954	-91.71705000	-95.80661000
11.66534424	-91.48961000	-95.87625000
11.66915894	-91.35714000	-96.25829000
11.67297363	-91.33235000	-96.52599000
11.67678833	-91.51663000	-96.17325000
11.68060303	-91.45522000	-96.62758000
11.68441772	-91.40720000	-96.69277000
11.68823242	-91.32421000	-96.69153000
11.69204712	-91.61327000	-96.62900000
11.69586182	-91.74223000	-96.06992000
11.69967651	-91.62995000	-96.13727000
11.70349121	-91.37774000	-96.20874000
11.70730591	-91.24883000	-95.94038000
11.71112061	-91.68357000	-96.09153000
11.71493530	-91.75404000	-96.29131000
11.71875000	-91.58021000	-96.32076000
11.72256470	-91.30219000	-96.78420000
11.72637939	-91.35407000	-96.30833000
11.73019409	-91.59769000	-96.14072000
11.73400879	-91.53391000	-96.37179000
11.73782349	-91.85378000	-96.56796000
11.74163818	-91.67377000	-96.79569000
11.74545288	-91.87440000	-96.62769000
11.74926758	-91.89564000	-96.17036000
11.75308228	-91.60310000	-95.81885000
11.75689697	-91.48785000	-95.84703000
11.76071167	-91.72428000	-96.17512000
11.76452637	-92.19379000	-96.23818000
11.76834106	-92.09359000	-96.45728000
11.77215576	-91.93279000	-96.15205000
11.77597046	-91.59900000	-96.00384000
11.77978516	-91.57528000	-95.68027000
11.78359985	-91.99988000	-95.65334000
11.78741455	-91.70910000	-96.15231000
11.79122925	-91.86931000	-96.24873000
11.79504395	-92.04509000	-96.21020000
11.79885864	-92.14060000	-96.32778000
11.80267334	-92.01635000	-96.21755000
11.80648804	-91.90073000	-96.29405000
11.81030273	-91.86500000	-96.02497000
11.81411743	-92.03557000	-96.33925000
11.81793213	-92.10862000	-96.56387000
11.82174683	-92.27786000	-96.60212000
11.82556152	-91.95047000	-96.41527000
11.82937622	-91.70710000	-96.14895000
11.83319092	-91.92876000	-95.78268000
11.83700562	-92.01849000	-96.03163000
11.84082031	-91.90980000	-96.03989000
11.84463501	-92.24754000	-96.11567000
11.84844971	-92.35124000	-95.92690000
11.85226440	-92.23340000	-96.09023000
11.85607910	-92.23621000	-96.31438000
11.85989380	-91.93031000	-96.24225000
11.86370850	-92.34615000	-96.14440000
11.86752319	-92.59977000	-96.10885000
11.87133789	-92.34875000	-96.37717000
11.87515259	-92.59628000	-96.41103000
11.87896729	-92.55035000	-96.10435000
11.88278198	-92.17590000	-95.93397000
11.88659668	-92.54233000	-95.69596000
11.89041138	-92.64859000	-95.91447000
11.89422607	-92.77538000	-95.64510000
11.89804077	-93.08801000	-95.70189000
11.90185547	-93.27014000	-96.11296000
11.90567017	-93.16888000	-96.09148000
11.90948486	-92.61069000	-96.19030000
11.91329956	-92.18061000	-96.64904000
11.91711426	-92.61743000	-96.62826000
11.92092896	-92.91376000	-96.10607000
11.92474365	-92.78057000	-96.06906000
11.92855835	-92.87520000	-96.21463000
11.93237305	-92.65428000	-96.15433000
11.93618774	-92.76939000	-96.21461000
11.94000244	-92.97704000	-96.09394000
11.94381714	-92.92121000	-95.96870000
11.94763184	-92.97373000	-96.16870000
11.95144653	-93.30051000	-96.41663000
11.95526123	-93.33157000	-96.45383000
11.95907593	-93.09097000	-96.05276000
11.96289063	-92.72956000	-96.12205000
11.96670532	-92.72451000	-96.42178000
11.97052002	-92.44302000	-96.71953000
11.97433472	-92.51748000	-96.54476000
11.97814941	-92.49879000	-96.40068000
11.98196411	-92.54064000	-96.65955000
11.98577881	-92.37565000	-96.29595000
11.98959351	-92.59586000	-96.44904000
11.99340820	-92.65504000	-96.16218000
11.99722290	-92.45168000	-96.20221000
