Zeit	Kanal A	Kanal B
(ms)	(V)	(V)

-94.77840050	-0.40277440	0.01577879
-94.77024050	-0.40277440	0.01577879
-94.76208050	-0.40277440	0.01577879
-94.75392050	-0.40277440	0.01577879
-94.74576050	-0.40277440	0.01577879
-94.73760050	-0.40277440	0.01577879
-94.72944050	-0.40277440	0.01577879
-94.72128050	-0.40277440	0.01577879
-94.71312050	-0.39486960	0.02368356
-94.70496050	-0.40277440	0.01577879
-94.69680050	-0.40277440	0.01577879
-94.68864050	-0.40277440	0.01577879
-94.68048050	-0.40277440	0.01577879
-94.67232050	-0.39486960	0.01577879
-94.66416050	-0.39486960	0.01577879
-94.65600050	-0.39486960	0.01577879
-94.64784050	-0.39486960	0.01577879
-94.63968050	-0.39486960	0.01577879
-94.63152050	-0.39486960	0.01577879
-94.62336050	-0.39486960	0.01577879
-94.61520050	-0.40277440	0.01577879
-94.60704050	-0.39486960	0.01577879
-94.59888050	-0.39486960	0.01577879
-94.59072050	-0.39486960	0.01577879
-94.58256050	-0.39486960	0.01577879
-94.57440050	-0.38696480	0.01577879
-94.56624050	-0.38696480	0.01577879
-94.55808050	-0.39486960	0.01577879
-94.54992050	-0.39486960	0.01577879
-94.54176050	-0.38696480	0.01577879
-94.53360050	-0.39486960	0.01577879
-94.52544050	-0.38696480	0.01577879
-94.51728050	-0.39486960	0.01577879
-94.50912050	-0.38696480	0.01577879
-94.50096050	-0.38696480	0.01577879
-94.49280050	-0.38696480	0.01577879
-94.48464050	-0.38696480	0.01577879
-94.47648050	-0.38696480	0.01577879
-94.46832050	-0.38696480	0.01577879
-94.46016050	-0.38696480	0.01577879
-94.45200050	-0.38696480	0.01577879
-94.44384050	-0.38696480	0.01577879
-94.43568050	-0.38696480	0.01577879
-94.42752050	-0.38696480	0.01577879
-94.41936050	-0.38696480	0.01577879
-94.41120050	-0.38696480	0.01577879
-94.40304050	-0.38696480	0.01577879
-94.39488050	-0.38696480	0.01577879
-94.38672050	-0.38696480	0.01577879
-94.37856050	-0.38696480	0.01577879
-94.37040050	-0.38696480	0.01577879
-94.36224050	-0.37909080	0.01577879
-94.35408050	-0.37909080	0.01577879
-94.34592050	-0.38696480	0.01577879
-94.33776050	-0.37909080	0.01577879
-94.32960050	-0.37909080	0.01577879
-94.32144050	-0.37909080	0.01577879
-94.31328050	-0.37909080	0.01577879
-94.30512050	-0.37909080	0.01577879
-94.29696050	-0.37909080	0.01577879
-94.28880050	-0.37909080	0.01577879
-94.28064050	-0.37909080	0.01577879
-94.27248050	-0.37909080	0.01577879
-94.26432050	-0.37909080	0.01577879
-94.25616050	-0.37909080	0.01577879
-94.24800050	-0.37909080	0.01577879
-94.23984050	-0.37909080	0.01577879
-94.23168050	-0.37909080	0.01577879
-94.22352050	-0.37909080	0.01577879
-94.21536050	-0.37909080	0.01577879
-94.20720050	-0.37909080	0.01577879
-94.19904050	-0.37909080	0.01577879
-94.19088050	-0.37909080	0.01577879
-94.18272050	-0.37118600	0.01577879
-94.17456050	-0.37118600	0.01577879
-94.16640050	-0.37118600	0.01577879
-94.15824050	-0.37118600	0.01577879
-94.15008050	-0.37118600	0.01577879
-94.14192050	-0.37118600	0.01577879
-94.13376050	-0.37118600	0.02368356
-94.12560050	-0.37118600	0.01577879
-94.11744050	-0.37118600	0.01577879
-94.10928050	-0.37118600	0.01577879
-94.10112050	-0.37118600	0.01577879
-94.09296050	-0.37118600	0.01577879
-94.08480050	-0.37118600	0.01577879
-94.07664050	-0.37118600	0.01577879
-94.06848050	-0.37118600	0.01577879
-94.06032050	-0.37118600	0.01577879
-94.05216050	-0.37118600	0.01577879
-94.04400050	-0.37118600	0.01577879
-94.03584050	-0.37118600	0.01577879
-94.02768049	-0.36328130	0.01577879
-94.01952049	-0.37118600	0.02368356
-94.01136049	-0.36328130	0.01577879
-94.00320049	-0.37118600	0.01577879
-93.99504049	-0.36328130	0.01577879
-93.98688049	-0.36328130	0.02368356
-93.97872049	-0.36328130	0.01577879
-93.97056049	-0.36328130	0.01577879
-93.96240049	-0.36328130	0.01577879
-93.95424049	-0.36328130	0.01577879
-93.94608049	-0.36328130	0.02368356
-93.93792049	-0.36328130	0.02368356
-93.92976049	-0.36328130	0.01577879
-93.92160049	-0.36328130	0.01577879
-93.91344049	-0.36328130	0.01577879
-93.90528049	-0.36328130	0.01577879
-93.89712049	-0.36328130	0.02368356
-93.88896049	-0.36328130	0.02368356
-93.88080049	-0.35537650	0.01577879
-93.87264049	-0.36328130	0.02368356
-93.86448049	-0.35537650	0.02368356
-93.85632049	-0.36328130	0.01577879
-93.84816049	-0.36328130	0.02368356
-93.84000049	-0.36328130	0.01577879
-93.83184049	-0.35537650	0.01577879
