Zeit	Kanal A	Kanal C
(ms)	(V)	(mV)

6.38975998	0.29219980	123.69590000
6.39180798	0.29219980	125.27680000
6.39385598	0.29219980	125.27680000
6.39590398	0.29219980	126.86390000
6.39795198	0.29219980	126.86390000
6.39999998	0.29219980	126.86390000
6.40204798	0.29219980	126.86390000
6.40409598	0.29219980	125.27680000
6.40614398	0.29219980	126.86390000
6.40819197	0.29219980	126.86390000
6.41023997	0.29219980	125.27680000
6.41228797	0.29219980	126.86390000
6.41433597	0.29219980	126.86390000
6.41638397	0.29219980	126.86390000
6.41843197	0.29219980	128.45100000
6.42047997	0.29219980	126.86390000
6.42252797	0.29219980	126.86390000
6.42457597	0.29219980	125.27680000
6.42662397	0.29219980	126.86390000
6.42867197	0.29219980	126.86390000
6.43071997	0.29219980	126.86390000
6.43276797	0.29219980	128.45100000
6.43481597	0.29219980	126.86390000
6.43686397	0.29219980	125.27680000
6.43891197	0.29219980	126.86390000
6.44095997	0.29219980	125.27680000
6.44300797	0.29219980	126.86390000
6.44505597	0.29219980	126.86390000
6.44710397	0.29219980	126.86390000
6.44915197	0.29219980	126.86390000
6.45119997	0.29219980	128.45100000
6.45324797	0.29219980	126.86390000
6.45529597	0.29219980	126.86390000
6.45734397	0.29219980	126.86390000
6.45939197	0.29219980	126.86390000
6.46143997	0.29219980	128.45100000
6.46348797	0.29219980	128.45100000
6.46553597	0.29219980	130.03810000
6.46758397	0.29219980	128.45100000
6.46963197	0.29219980	128.45100000
6.47167997	0.29219980	128.45100000
6.47372797	0.29219980	130.03810000
6.47577597	0.29219980	128.45100000
6.47782397	0.29219980	130.03810000
6.47987197	0.29219980	130.03810000
6.48191997	0.29219980	130.03810000
6.48396797	0.29219980	130.03810000
6.48601597	0.29219980	130.03810000
6.48806397	0.29219980	130.03810000
6.49011197	0.29219980	130.03810000
6.49215997	0.29219980	130.03810000
6.49420797	0.29219980	128.45100000
6.49625597	0.29219980	128.45100000
6.49830397	0.29219980	130.03810000
6.50035197	0.29219980	130.03810000
6.50239997	0.29219980	128.45100000
6.50444797	0.29219980	130.03810000
6.50649597	0.29219980	130.03810000
6.50854397	0.29219980	130.03810000
6.51059197	0.29219980	130.03810000
6.51263997	0.29219980	130.03810000
6.51468797	0.29219980	128.45100000
6.51673597	0.29219980	128.45100000
6.51878397	0.30010460	131.62520000
6.52083197	0.29219980	128.45100000
6.52287997	0.29219980	130.03810000
6.52492797	0.30010460	130.03810000
6.52697597	0.29219980	128.45100000
6.52902397	0.30010460	130.03810000
6.53107197	0.30010460	130.03810000
6.53311997	0.30010460	130.03810000
6.53516797	0.29219980	130.03810000
6.53721597	0.30010460	130.03810000
6.53926397	0.29219980	131.62520000
6.54131197	0.30010460	130.03810000
6.54335997	0.30010460	131.62520000
6.54540797	0.29219980	131.62520000
6.54745597	0.29219980	131.62520000
6.54950397	0.30010460	131.62520000
6.55155197	0.30010460	131.62520000
6.55359997	0.30010460	130.03810000
6.55564797	0.30010460	131.62520000
6.55769597	0.30010460	131.62520000
6.55974397	0.29219980	130.03810000
6.56179197	0.30010460	130.03810000
6.56383997	0.29219980	130.03810000
6.56588797	0.30010460	130.03810000
6.56793597	0.30010460	130.03810000
6.56998397	0.30010460	131.62520000
6.57203197	0.29219980	131.62520000
6.57407997	0.30010460	131.62520000
6.57612797	0.30010460	131.62520000
6.57817597	0.30010460	131.62520000
6.58022397	0.30010460	131.62520000
6.58227197	0.30010460	130.03810000
6.58431997	0.30010460	131.62520000
6.58636797	0.29219980	130.03810000
6.58841597	0.30010460	131.62520000
6.59046397	0.30010460	131.62520000
6.59251197	0.30010460	130.03810000
6.59455997	0.30010460	130.03810000
6.59660797	0.30010460	131.62520000
6.59865597	0.30010460	130.03810000
6.60070397	0.30010460	130.03810000
6.60275197	0.30010460	130.03810000
6.60479997	0.30010460	131.62520000
6.60684797	0.30010460	131.62520000
6.60889597	0.30010460	131.62520000
6.61094397	0.30010460	131.62520000
6.61299197	0.30010460	131.62520000
6.61503997	0.30010460	134.79330000
6.61708797	0.30010460	131.62520000
6.61913597	0.30010460	131.62520000
6.62118397	0.30010460	133.20620000
6.62323197	0.30010460	133.20620000
6.62527997	0.30010460	131.62520000
6.62732797	0.30010460	131.62520000
6.62937597	0.30010460	131.62520000
6.63142397	0.30010460	131.62520000
6.63347197	0.30010460	131.62520000
6.63551997	0.30010460	131.62520000
6.63756797	0.30010460	131.62520000
6.63961597	0.30010460	133.20620000
6.64166397	0.30010460	131.62520000
6.64371197	0.30010460	131.62520000
6.64575997	0.30010460	131.62520000
6.64780797	0.30010460	131.62520000
6.64985597	0.30010460	131.62520000
6.65190397	0.30010460	131.62520000
6.65395197	0.30010460	131.62520000
6.65599997	0.30010460	131.62520000
6.65804797	0.30010460	133.20620000
6.66009597	0.30010460	131.62520000
6.66214397	0.30010460	131.62520000
6.66419197	0.30010460	131.62520000
6.66623997	0.30010460	131.62520000
6.66828797	0.30010460	133.20620000
6.67033597	0.30800940	133.20620000
6.67238397	0.30010460	131.62520000
6.67443197	0.30010460	131.62520000
6.67647997	0.30800940	131.62520000
6.67852797	0.30010460	131.62520000
6.68057597	0.30010460	131.62520000
6.68262397	0.30010460	131.62520000
6.68467197	0.30010460	133.20620000
6.68671997	0.30010460	131.62520000
6.68876797	0.30010460	133.20620000
6.69081597	0.30010460	133.20620000
6.69286397	0.30010460	130.03810000
6.69491197	0.30800940	131.62520000
6.69695997	0.30800940	131.62520000
6.69900797	0.30010460	131.62520000
6.70105597	0.30010460	131.62520000
6.70310397	0.30010460	133.20620000
6.70515197	0.30010460	133.20620000
6.70719997	0.30010460	131.62520000
6.70924797	0.30010460	131.62520000
6.71129597	0.30800940	133.20620000
6.71334397	0.30010460	131.62520000
6.71539197	0.30800940	131.62520000
6.71743997	0.30800940	131.62520000
6.71948797	0.30010460	131.62520000
6.72153597	0.30800940	133.20620000
6.72358397	0.30800940	131.62520000
6.72563197	0.30010460	131.62520000
6.72767997	0.30800940	133.20620000
6.72972797	0.30010460	131.62520000
6.73177597	0.30800940	131.62520000
6.73382397	0.30800940	131.62520000
6.73587197	0.30800940	131.62520000
6.73791997	0.30800940	131.62520000
6.73996797	0.30800940	131.62520000
6.74201597	0.30800940	131.62520000
6.74406397	0.30800940	130.03810000
6.74611197	0.30800940	130.03810000
6.74815997	0.30800940	131.62520000
6.75020797	0.30800940	130.03810000
6.75225597	0.30800940	131.62520000
6.75430397	0.30800940	131.62520000
6.75635197	0.30800940	131.62520000
6.75839997	0.30800940	131.62520000
6.76044797	0.30800940	131.62520000
6.76249596	0.30800940	131.62520000
6.76454396	0.30800940	130.03810000
6.76659196	0.30800940	131.62520000
6.76863996	0.30800940	131.62520000
6.77068796	0.30800940	131.62520000
6.77273596	0.30800940	131.62520000
6.77478396	0.30800940	131.62520000
6.77683196	0.30800940	131.62520000
6.77887996	0.30800940	130.03810000
6.78092796	0.30800940	131.62520000
6.78297596	0.30800940	131.62520000
6.78502396	0.30800940	131.62520000
6.78707196	0.30800940	133.20620000
6.78911996	0.30800940	131.62520000
6.79116796	0.30800940	131.62520000
6.79321596	0.30800940	130.03810000
6.79526396	0.30800940	130.03810000
6.79731196	0.30800940	130.03810000
6.79935996	0.30800940	131.62520000
6.80140796	0.30800940	131.62520000
6.80345596	0.30800940	131.62520000
6.80550396	0.30800940	131.62520000
6.80755196	0.30800940	131.62520000
6.80959996	0.30800940	131.62520000
6.81164796	0.30800940	133.20620000
6.81369596	0.30800940	131.62520000
6.81574396	0.30800940	131.62520000
6.81779196	0.30800940	131.62520000
6.81983996	0.30800940	131.62520000
6.82188796	0.30800940	131.62520000
6.82393596	0.30800940	131.62520000
6.82598396	0.30800940	130.03810000
6.82803196	0.30800940	130.03810000
6.83007996	0.30800940	130.03810000
6.83212796	0.30800940	131.62520000
6.83417596	0.30800940	130.03810000
6.83622396	0.30800940	131.62520000
6.83827196	0.30800940	130.03810000
6.84031996	0.30800940	130.03810000
6.84236796	0.30800940	130.03810000
6.84441596	0.30800940	130.03810000
6.84646396	0.30800940	130.03810000
6.84851196	0.30800940	130.03810000
6.85055996	0.30800940	130.03810000
6.85260796	0.30800940	130.03810000
6.85465596	0.30800940	130.03810000
6.85670396	0.30800940	130.03810000
6.85875196	0.30800940	130.03810000
6.86079996	0.30800940	128.45100000
6.86284796	0.30800940	130.03810000
6.86489596	0.31588340	130.03810000
6.86694396	0.30800940	131.62520000
6.86899196	0.31588340	130.03810000
6.87103996	0.31588340	130.03810000
6.87308796	0.31588340	131.62520000
6.87513596	0.31588340	130.03810000
6.87718396	0.31588340	130.03810000
6.87923196	0.31588340	128.45100000
6.88127996	0.31588340	130.03810000
6.88332796	0.31588340	130.03810000
6.88537596	0.31588340	130.03810000
6.88742396	0.31588340	130.03810000
6.88947196	0.31588340	128.45100000
6.89151996	0.31588340	126.86390000
6.89356796	0.31588340	128.45100000
6.89561596	0.31588340	126.86390000
6.89766396	0.31588340	126.86390000
6.89971196	0.31588340	128.45100000
6.90175996	0.31588340	128.45100000
6.90380796	0.31588340	128.45100000
6.90585596	0.31588340	126.86390000
6.90790396	0.31588340	126.86390000
6.90995196	0.30800940	125.27680000
6.91199996	0.31588340	125.27680000
6.91404796	0.31588340	125.27680000
6.91609596	0.31588340	126.86390000
6.91814396	0.31588340	126.86390000
6.92019196	0.31588340	126.86390000
6.92223996	0.31588340	126.86390000
6.92428796	0.31588340	125.27680000
6.92633596	0.31588340	125.27680000
6.92838396	0.31588340	125.27680000
6.93043196	0.31588340	125.27680000
6.93247996	0.31588340	126.86390000
6.93452796	0.31588340	126.86390000
6.93657596	0.31588340	125.27680000
6.93862396	0.31588340	126.86390000
6.94067196	0.31588340	125.27680000
6.94271996	0.31588340	126.86390000
6.94476796	0.31588340	126.86390000
6.94681596	0.31588340	126.86390000
6.94886396	0.31588340	126.86390000
6.95091196	0.31588340	126.86390000
6.95295996	0.31588340	126.86390000
6.95500796	0.31588340	126.86390000
6.95705596	0.31588340	126.86390000
6.95910396	0.31588340	125.27680000
6.96115196	0.31588340	125.27680000
6.96319996	0.31588340	123.69590000
6.96524796	0.31588340	125.27680000
6.96729596	0.31588340	125.27680000
6.96934396	0.31588340	125.27680000
6.97139196	0.31588340	125.27680000
6.97343996	0.31588340	123.69590000
6.97548796	0.31588340	123.69590000
6.97753596	0.31588340	123.69590000
6.97958396	0.31588340	123.69590000
6.98163196	0.31588340	123.69590000
6.98367996	0.31588340	123.69590000
6.98572796	0.31588340	123.69590000
6.98777596	0.31588340	125.27680000
6.98982396	0.31588340	125.27680000
6.99187196	0.31588340	125.27680000
6.99391996	0.31588340	125.27680000
6.99596796	0.31588340	125.27680000
6.99801596	0.31588340	125.27680000
7.00006396	0.31588340	125.27680000
7.00211196	0.31588340	125.27680000
7.00415996	0.31588340	125.27680000
7.00620796	0.31588340	123.69590000
7.00825596	0.31588340	125.27680000
7.01030396	0.31588340	123.69590000
7.01235196	0.31588340	123.69590000
7.01439996	0.31588340	125.27680000
7.01644796	0.32378810	125.27680000
7.01849596	0.32378810	125.27680000
7.02054396	0.32378810	123.69590000
7.02259196	0.31588340	125.27680000
7.02463996	0.32378810	123.69590000
7.02668796	0.31588340	123.69590000
7.02873596	0.32378810	123.69590000
7.03078396	0.31588340	123.69590000
7.03283196	0.31588340	123.69590000
7.03487996	0.31588340	122.10870000
7.03692796	0.31588340	120.52160000
7.03897596	0.32378810	120.52160000
7.04102396	0.31588340	120.52160000
7.04307196	0.31588340	120.52160000
7.04511996	0.31588340	120.52160000
7.04716796	0.32378810	120.52160000
7.04921596	0.31588340	120.52160000
7.05126396	0.31588340	118.93450000
7.05331196	0.31588340	118.93450000
7.05535996	0.31588340	120.52160000
7.05740796	0.31588340	118.93450000
7.05945596	0.31588340	120.52160000
7.06150396	0.31588340	120.52160000
7.06355196	0.31588340	120.52160000
7.06559996	0.32378810	118.93450000
7.06764796	0.32378810	120.52160000
7.06969596	0.32378810	120.52160000
7.07174396	0.32378810	118.93450000
7.07379196	0.32378810	120.52160000
7.07583996	0.31588340	120.52160000
7.07788796	0.32378810	123.69590000
7.07993596	0.31588340	120.52160000
7.08198396	0.32378810	120.52160000
7.08403196	0.32378810	120.52160000
7.08607996	0.32378810	120.52160000
7.08812796	0.32378810	120.52160000
7.09017596	0.32378810	118.93450000
7.09222396	0.32378810	118.93450000
7.09427196	0.32378810	120.52160000
7.09631996	0.32378810	120.52160000
7.09836796	0.32378810	120.52160000
7.10041596	0.32378810	120.52160000
7.10246396	0.32378810	118.93450000
7.10451196	0.32378810	118.93450000
7.10655996	0.32378810	118.93450000
7.10860796	0.32378810	117.34740000
7.11065596	0.32378810	117.34740000
7.11270396	0.32378810	117.34740000
7.11475195	0.32378810	117.34740000
7.11679995	0.32378810	117.34740000
7.11884795	0.32378810	117.34740000
7.12089595	0.32378810	117.34740000
7.12294395	0.32378810	117.34740000
7.12499195	0.32378810	117.34740000
7.12703995	0.32378810	117.34740000
7.12908795	0.32378810	117.34740000
7.13113595	0.32378810	117.34740000
7.13318395	0.32378810	120.52160000
7.13523195	0.32378810	117.34740000
7.13727995	0.32378810	115.76650000
7.13932795	0.32378810	117.34740000
7.14137595	0.32378810	117.34740000
7.14342395	0.32378810	115.76650000
7.14547195	0.32378810	117.34740000
7.14751995	0.32378810	117.34740000
7.14956795	0.32378810	117.34740000
7.15161595	0.32378810	115.76650000
7.15366395	0.32378810	117.34740000
7.15571195	0.32378810	115.76650000
7.15775995	0.32378810	115.76650000
7.15980795	0.32378810	115.76650000
7.16185595	0.32378810	117.34740000
7.16390395	0.32378810	115.76650000
7.16595195	0.33169290	117.34740000
7.16799995	0.32378810	117.34740000
7.17004795	0.32378810	115.76650000
7.17209595	0.32378810	117.34740000
7.17414395	0.32378810	117.34740000
7.17619195	0.32378810	115.76650000
7.17823995	0.32378810	114.17940000
7.18028795	0.32378810	112.59230000
7.18233595	0.32378810	111.00520000
7.18438395	0.32378810	111.00520000
7.18643195	0.32378810	111.00520000
7.18847995	0.32378810	109.41810000
7.19052795	0.33169290	109.41810000
7.19257595	0.33169290	109.41810000
7.19462395	0.33169290	109.41810000
7.19667195	0.32378810	109.41810000
7.19871995	0.33169290	109.41810000
7.20076795	0.32378810	109.41810000
7.20281595	0.33169290	107.83710000
7.20486395	0.32378810	109.41810000
7.20691195	0.32378810	107.83710000
7.20895995	0.32378810	107.83710000
7.21100795	0.33169290	109.41810000
7.21305595	0.32378810	109.41810000
7.21510395	0.33169290	109.41810000
7.21715195	0.32378810	109.41810000
7.21919995	0.32378810	109.41810000
7.22124795	0.32378810	109.41810000
7.22329595	0.33169290	107.83710000
7.22534395	0.33169290	109.41810000
7.22739195	0.33169290	107.83710000
7.22943995	0.33169290	109.41810000
7.23148795	0.33169290	109.41810000
7.23353595	0.33169290	109.41810000
7.23558395	0.33169290	109.41810000
7.23763195	0.33169290	111.00520000
7.23967995	0.33169290	109.41810000
7.24172795	0.33169290	109.41810000
7.24377595	0.33169290	109.41810000
7.24582395	0.33169290	111.00520000
7.24787195	0.33169290	107.83710000
7.24991995	0.33169290	107.83710000
7.25196795	0.33169290	107.83710000
7.25401595	0.33169290	106.25000000
7.25606395	0.33169290	106.25000000
7.25811195	0.33169290	104.66290000
7.26015995	0.33169290	106.25000000
7.26220795	0.33169290	104.66290000
7.26425595	0.33169290	104.66290000
7.26630395	0.33169290	104.66290000
7.26835195	0.33169290	104.66290000
7.27039995	0.33169290	106.25000000
7.27244795	0.33169290	104.66290000
7.27449595	0.33169290	104.66290000
7.27654395	0.33169290	104.66290000
7.27859195	0.33169290	104.66290000
7.28063995	0.33169290	104.66290000
7.28268795	0.33169290	104.66290000
7.28473595	0.33169290	104.66290000
7.28678395	0.33169290	104.66290000
7.28883195	0.33169290	104.66290000
7.29087995	0.33169290	104.66290000
7.29292795	0.33169290	104.66290000
7.29497595	0.33169290	104.66290000
7.29702395	0.33169290	104.66290000
7.29907195	0.33169290	103.07580000
7.30111995	0.33169290	104.66290000
7.30316795	0.33169290	104.66290000
7.30521595	0.33169290	104.66290000
7.30726395	0.33169290	104.66290000
7.30931195	0.33169290	104.66290000
7.31135995	0.33169290	104.66290000
7.31340795	0.33169290	104.66290000
7.31545595	0.33169290	104.66290000
7.31750395	0.33169290	104.66290000
7.31955195	0.33169290	104.66290000
7.32159995	0.33169290	103.07580000
7.32364795	0.33169290	101.49480000
7.32569595	0.33169290	101.49480000
7.32774395	0.33169290	99.90772000
7.32979195	0.33169290	98.32061000
7.33183995	0.33169290	98.32061000
7.33388795	0.33169290	98.32061000
7.33593595	0.33169290	98.32061000
7.33798395	0.33169290	96.73351000
7.34003195	0.33169290	96.73351000
7.34207995	0.33169290	98.32061000
7.34412795	0.33169290	98.32061000
7.34617595	0.33169290	98.32061000
7.34822395	0.33169290	98.32061000
7.35027195	0.33169290	98.32061000
7.35231995	0.33169290	96.73351000
7.35436795	0.33169290	98.32061000
7.35641595	0.33169290	98.32061000
7.35846395	0.33959770	101.49480000
7.36051195	0.33169290	98.32061000
7.36255995	0.33169290	98.32061000
7.36460795	0.33169290	98.32061000
7.36665595	0.33169290	98.32061000
7.36870395	0.33169290	96.73351000
7.37075195	0.33169290	98.32061000
7.37279995	0.33959770	98.32061000
7.37484795	0.33959770	98.32061000
7.37689595	0.33959770	98.32061000
7.37894395	0.33169290	98.32061000
7.38099195	0.33959770	98.32061000
7.38303995	0.33169290	98.32061000
7.38508795	0.33959770	98.32061000
7.38713595	0.33169290	98.32061000
7.38918395	0.33169290	96.73351000
7.39123195	0.33169290	96.73351000
7.39327995	0.33959770	95.14641000
7.39532795	0.33169290	95.14641000
7.39737595	0.33959770	93.56544000
7.39942395	0.33959770	93.56544000
7.40147195	0.33959770	91.97834000
7.40351995	0.33959770	91.97834000
7.40556795	0.33959770	91.97834000
7.40761595	0.33959770	91.97834000
7.40966395	0.33959770	91.97834000
7.41171195	0.33959770	93.56544000
7.41375995	0.33169290	91.97834000
7.41580795	0.33959770	91.97834000
7.41785595	0.33959770	91.97834000
7.41990395	0.33169290	91.97834000
7.42195195	0.33959770	93.56544000
7.42399995	0.33959770	93.56544000
7.42604795	0.33959770	93.56544000
7.42809595	0.33959770	93.56544000
7.43014395	0.33169290	93.56544000
7.43219195	0.33169290	93.56544000
7.43423995	0.33169290	91.97834000
7.43628795	0.33959770	91.97834000
7.43833595	0.33169290	91.97834000
7.44038395	0.33959770	91.97834000
7.44243195	0.33959770	91.97834000
7.44447995	0.33959770	91.97834000
7.44652795	0.33959770	93.56544000
7.44857595	0.33959770	91.97834000
7.45062395	0.33959770	91.97834000
7.45267195	0.33959770	91.97834000
7.45471995	0.33959770	91.97834000
7.45676795	0.33959770	93.56544000
7.45881595	0.33959770	93.56544000
7.46086395	0.33959770	91.97834000
7.46291195	0.33959770	91.97834000
7.46495995	0.33959770	88.80413000
7.46700795	0.33959770	85.63607000
7.46905594	0.33959770	84.04896000
7.47110394	0.33959770	84.04896000
7.47315194	0.33959770	84.04896000
7.47519994	0.33959770	82.46185000
7.47724794	0.33959770	82.46185000
7.47929594	0.33959770	82.46185000
7.48134394	0.33959770	80.87475000
7.48339194	0.33959770	80.87475000
7.48543994	0.33959770	80.87475000
7.48748794	0.33959770	80.87475000
7.48953594	0.33959770	80.87475000
7.49158394	0.33959770	80.87475000
7.49363194	0.33959770	80.87475000
7.49567994	0.33959770	80.87475000
7.49772794	0.33959770	80.87475000
7.49977594	0.33959770	80.87475000
7.50182394	0.33959770	80.87475000
7.50387194	0.33959770	79.28764000
7.50591994	0.33959770	80.87475000
7.50796794	0.33959770	82.46185000
7.51001594	0.33959770	82.46185000
7.51206394	0.33959770	82.46185000
7.51411194	0.33959770	82.46185000
7.51615994	0.33959770	80.87475000
7.51820794	0.33959770	80.87475000
7.52025594	0.33959770	80.87475000
7.52230394	0.33959770	82.46185000
7.52435194	0.33959770	82.46185000
7.52639994	0.34750250	82.46185000
7.52844794	0.33959770	82.46185000
7.53049594	0.33959770	80.87475000
7.53254394	0.33959770	82.46185000
7.53459194	0.33959770	80.87475000
7.53663994	0.33959770	79.28764000
7.53868794	0.33959770	77.70669000
7.54073594	0.33959770	76.11958000
7.54278394	0.34750250	76.11958000
7.54483194	0.34750250	76.11958000
7.54687994	0.34750250	76.11958000
7.54892794	0.33959770	74.53247000
7.55097594	0.34750250	74.53247000
7.55302394	0.34750250	76.11958000
7.55507194	0.34750250	74.53247000
7.55711994	0.33959770	76.11958000
7.55916794	0.33959770	76.11958000
7.56121594	0.33959770	76.11958000
7.56326394	0.33959770	76.11958000
7.56531194	0.34750250	74.53247000
7.56735994	0.33959770	74.53247000
7.56940794	0.34750250	74.53247000
7.57145594	0.33959770	76.11958000
7.57350394	0.34750250	76.11958000
7.57555194	0.33959770	74.53247000
7.57759994	0.33959770	74.53247000
7.57964794	0.34750250	76.11958000
7.58169594	0.33959770	74.53247000
7.58374394	0.34750250	76.11958000
7.58579194	0.34750250	74.53247000
7.58783994	0.34750250	74.53247000
7.58988794	0.34750250	74.53247000
7.59193594	0.34750250	74.53247000
7.59398394	0.33959770	74.53247000
7.59603194	0.34750250	76.11958000
7.59807994	0.34750250	76.11958000
7.60012794	0.34750250	74.53247000
7.60217594	0.34750250	74.53247000
7.60422394	0.34750250	72.94537000
7.60627194	0.34750250	71.35827000
7.60831994	0.34750250	69.77731000
7.61036794	0.34750250	66.60310000
7.61241594	0.34750250	68.19021000
7.61446394	0.34750250	66.60310000
7.61651194	0.34750250	66.60310000
7.61855994	0.34750250	66.60310000
7.62060794	0.34750250	65.01599000
7.62265594	0.34750250	65.01599000
7.62470394	0.34750250	66.60310000
7.62675194	0.34750250	65.01599000
7.62879994	0.34750250	66.60310000
7.63084794	0.34750250	66.60310000
7.63289594	0.34750250	66.60310000
7.63494394	0.34750250	65.01599000
7.63699194	0.34750250	66.60310000
7.63903994	0.34750250	66.60310000
7.64108794	0.34750250	66.60310000
7.64313594	0.34750250	66.60310000
7.64518394	0.34750250	66.60310000
7.64723194	0.34750250	65.01599000
7.64927994	0.34750250	68.19021000
7.65132794	0.34750250	66.60310000
7.65337594	0.34750250	66.60310000
7.65542394	0.34750250	68.19021000
7.65747194	0.34750250	68.19021000
7.65951994	0.34750250	66.60310000
7.66156794	0.34750250	66.60310000
7.66361594	0.34750250	65.01599000
7.66566394	0.34750250	65.01599000
7.66771194	0.34750250	66.60310000
7.66975994	0.34750250	68.19021000
7.67180794	0.34750250	66.60310000
7.67385594	0.34750250	66.60310000
7.67590394	0.35537650	65.01599000
7.67795194	0.34750250	61.84793000
7.67999994	0.34750250	60.26082000
7.68204794	0.34750250	58.67372000
7.68409594	0.34750250	57.08661000
7.68614394	0.35537650	57.08661000
7.68819194	0.34750250	57.08661000
7.69023994	0.34750250	58.67372000
7.69228794	0.34750250	58.67372000
7.69433594	0.34750250	57.08661000
7.69638394	0.34750250	57.08661000
7.69843194	0.34750250	55.49950000
7.70047994	0.34750250	57.08661000
7.70252794	0.34750250	57.08661000
7.70457594	0.34750250	55.49950000
7.70662394	0.34750250	57.08661000
7.70867194	0.35537650	55.49950000
7.71071994	0.35537650	55.49950000
7.71276794	0.34750250	55.49950000
7.71481594	0.34750250	55.49950000
7.71686394	0.34750250	55.49950000
7.71891194	0.34750250	55.49950000
7.72095994	0.35537650	57.08661000
7.72300794	0.34750250	55.49950000
7.72505594	0.34750250	55.49950000
7.72710394	0.34750250	55.49950000
7.72915194	0.34750250	53.91855000
7.73119994	0.35537650	55.49950000
7.73324794	0.35537650	55.49950000
7.73529594	0.35537650	55.49950000
7.73734394	0.35537650	57.08661000
7.73939194	0.35537650	57.08661000
7.74143994	0.35537650	55.49950000
7.74348794	0.35537650	57.08661000
7.74553594	0.35537650	58.67372000
7.74758394	0.35537650	55.49950000
7.74963194	0.35537650	52.33144000
7.75167994	0.35537650	50.74434000
7.75372794	0.35537650	49.15723000
7.75577594	0.35537650	47.57013000
7.75782394	0.35537650	45.98917000
7.75987194	0.35537650	45.98917000
7.76191994	0.35537650	45.98917000
7.76396794	0.35537650	45.98917000
7.76601594	0.35537650	45.98917000
7.76806394	0.35537650	45.98917000
7.77011194	0.35537650	45.98917000
7.77215994	0.35537650	45.98917000
7.77420794	0.35537650	45.98917000
7.77625594	0.35537650	45.98917000
7.77830394	0.35537650	47.57013000
7.78035194	0.35537650	45.98917000
7.78239994	0.35537650	45.98917000
7.78444794	0.35537650	45.98917000
7.78649594	0.35537650	45.98917000
7.78854394	0.35537650	45.98917000
7.79059194	0.35537650	45.98917000
7.79263994	0.35537650	45.98917000
7.79468794	0.35537650	45.98917000
7.79673594	0.35537650	45.98917000
7.79878394	0.35537650	45.98917000
7.80083194	0.35537650	45.98917000
7.80287994	0.35537650	44.40207000
7.80492794	0.35537650	45.98917000
7.80697594	0.35537650	45.98917000
7.80902394	0.35537650	45.98917000
7.81107194	0.35537650	47.57013000
7.81311994	0.35537650	45.98917000
7.81516794	0.35537650	45.98917000
7.81721594	0.35537650	45.98917000
7.81926394	0.35537650	45.98917000
7.82131194	0.35537650	44.40207000
7.82335993	0.35537650	44.40207000
7.82540793	0.35537650	42.81496000
7.82745593	0.35537650	41.22785000
7.82950393	0.35537650	39.64074000
7.83155193	0.35537650	38.05979000
7.83359993	0.35537650	38.05979000
7.83564793	0.35537650	38.05979000
7.83769593	0.35537650	38.05979000
7.83974393	0.35537650	39.64074000
7.84179193	0.35537650	39.64074000
7.84383993	0.35537650	39.64074000
7.84588793	0.35537650	38.05979000
7.84793593	0.35537650	38.05979000
7.84998393	0.35537650	38.05979000
7.85203193	0.35537650	39.64074000
7.85407993	0.35537650	39.64074000
7.85612793	0.35537650	39.64074000
7.85817593	0.35537650	38.05979000
7.86022393	0.35537650	38.05979000
7.86227193	0.35537650	38.05979000
7.86431993	0.35537650	36.47268000
7.86636793	0.35537650	38.05979000
7.86841593	0.35537650	38.05979000
7.87046393	0.35537650	39.64074000
7.87251193	0.35537650	38.05979000
7.87455993	0.35537650	38.05979000
7.87660793	0.35537650	38.05979000
7.87865593	0.36328130	38.05979000
7.88070393	0.35537650	39.64074000
7.88275193	0.35537650	39.64074000
7.88479993	0.35537650	38.05979000
7.88684793	0.36328130	39.64074000
7.88889593	0.35537650	38.05979000
7.89094393	0.36328130	39.64074000
7.89299193	0.36328130	38.05979000
7.89503993	0.35537650	36.47268000
7.89708793	0.35537650	33.29847000
7.89913593	0.35537650	30.13041000
7.90118393	0.35537650	26.95620000
7.90323193	0.35537650	28.54330000
7.90527993	0.36328130	26.95620000
7.90732793	0.36328130	28.54330000
7.90937593	0.36328130	28.54330000
7.91142393	0.35537650	28.54330000
7.91347193	0.36328130	28.54330000
7.91551993	0.36328130	26.95620000
7.91756793	0.35537650	26.95620000
7.91961593	0.36328130	26.95620000
7.92166393	0.36328130	28.54330000
7.92371193	0.35537650	28.54330000
7.92575993	0.35537650	28.54330000
7.92780793	0.36328130	28.54330000
7.92985593	0.36328130	26.95620000
7.93190393	0.36328130	26.95620000
7.93395193	0.36328130	26.95620000
7.93599993	0.36328130	26.95620000
7.93804793	0.36328130	26.95620000
7.94009593	0.36328130	26.95620000
7.94214393	0.36328130	26.95620000
7.94419193	0.36328130	28.54330000
7.94623993	0.36328130	26.95620000
7.94828793	0.36328130	28.54330000
7.95033593	0.36328130	30.13041000
7.95238393	0.36328130	28.54330000
7.95443193	0.36328130	28.54330000
7.95647993	0.36328130	28.54330000
7.95852793	0.36328130	26.95620000
7.96057593	0.36328130	26.95620000
7.96262393	0.36328130	28.54330000
7.96467193	0.36328130	25.36909000
7.96671993	0.36328130	20.61393000
7.96876793	0.36328130	19.02682000
7.97081593	0.36328130	17.43971000
7.97286393	0.36328130	14.27165000
7.97491193	0.36328130	17.43971000
7.97695993	0.36328130	14.27165000
