Frequenz	Kanal A	Kanal B
(MHz)	(dBV)	(dBV)

0.10708401	-109.30480000	-91.11140000
0.10735649	-108.51720000	-90.13781000
0.10762897	-109.07310000	-90.27794000
0.10790144	-108.82150000	-90.48484000
0.10817392	-108.36620000	-90.90778000
0.10844640	-108.46330000	-91.21475000
0.10871888	-108.57310000	-90.63521000
0.10899136	-109.01350000	-90.41632000
0.10926384	-108.71320000	-89.99768000
0.10953631	-108.81040000	-89.89972000
0.10980879	-108.78620000	-90.13184000
0.11008127	-108.61500000	-90.30338000
0.11035375	-109.04480000	-89.93416000
0.11062623	-109.21050000	-89.91779000
0.11089871	-109.08900000	-89.68453000
0.11117118	-109.18290000	-89.78103000
0.11144366	-109.29640000	-90.27732000
0.11171614	-109.73660000	-90.19259000
0.11198862	-109.26860000	-89.90735000
0.11226110	-109.12610000	-89.89461000
0.11253358	-108.81380000	-90.00000000
0.11280605	-109.09680000	-90.36407000
0.11307853	-109.44350000	-90.55014000
0.11335101	-109.49230000	-90.22546000
0.11362349	-109.69780000	-90.25153000
0.11389597	-109.43250000	-90.02813000
0.11416845	-109.09350000	-90.08818000
0.11444093	-109.09020000	-90.53882000
0.11471340	-108.84310000	-90.34962000
0.11498588	-108.93740000	-90.00997000
0.11525836	-109.13580000	-90.33888000
0.11553084	-109.34370000	-89.92496000
0.11580332	-109.24510000	-90.25073000
0.11607580	-108.98680000	-91.10336000
0.11634827	-108.43780000	-91.69595000
0.11662075	-107.36410000	-90.79417000
0.11689323	-106.66460000	-90.15328000
0.11716571	-107.50600000	-89.94174000
0.11743819	-108.14220000	-90.46186000
0.11771067	-108.97040000	-90.57658000
0.11798314	-108.95770000	-90.59923000
0.11825562	-109.16610000	-90.49064000
0.11852810	-108.87150000	-90.82391000
0.11880058	-108.81270000	-90.57265000
0.11907306	-108.63350000	-90.52859000
0.11934554	-108.59660000	-90.39480000
0.11961801	-108.89230000	-90.23146000
0.11989049	-109.18130000	-90.31976000
0.12016297	-108.96580000	-90.17432000
0.12043545	-109.19550000	-89.93756000
0.12070793	-109.32200000	-89.90400000
0.12098041	-109.25770000	-90.33959000
0.12125289	-109.33130000	-90.53329000
0.12152536	-109.54000000	-90.75516000
0.12179784	-109.29440000	-90.44185000
0.12207032	-109.36940000	-90.54952000
0.12234280	-108.92970000	-90.79150000
0.12261528	-109.28710000	-90.76801000
0.12288776	-109.13090000	-90.49818000
0.12316023	-108.96610000	-90.18977000
0.12343271	-109.39270000	-90.21313000
0.12370519	-109.07800000	-90.11080000
0.12397767	-108.92330000	-90.26321000
0.12425015	-108.78350000	-89.88863000
0.12452263	-109.28340000	-90.06863000
0.12479510	-108.72330000	-89.97426000
0.12506758	-109.07220000	-89.86288000
0.12534006	-108.94820000	-90.41177000
0.12561254	-108.84980000	-90.68245000
0.12588502	-108.71580000	-90.26384000
0.12615750	-108.89290000	-90.11069000
0.12642997	-108.89100000	-90.18876000
0.12670245	-108.83680000	-89.79497000
0.12697493	-109.10970000	-89.91085000
0.12724741	-109.46990000	-89.87164000
0.12751989	-109.21210000	-90.23369000
0.12779237	-108.93930000	-90.49828000
0.12806484	-108.85180000	-90.80656000
0.12833732	-108.75560000	-90.84886000
0.12860980	-109.07150000	-89.79604000
0.12888228	-109.28420000	-89.74011000
0.12915476	-109.42610000	-90.10523000
0.12942724	-109.26060000	-90.78188000
0.12969972	-109.64000000	-90.44864000
0.12997219	-109.54760000	-90.39345000
0.13024467	-108.91800000	-90.40601000
0.13051715	-108.46030000	-90.79943000
0.13078963	-108.70820000	-90.34167000
0.13106211	-108.21000000	-90.49777000
0.13133459	-108.34450000	-90.28740000
0.13160706	-109.02450000	-89.99317000
0.13187954	-109.28360000	-90.00948000
0.13215202	-109.45050000	-90.21228000
0.13242450	-109.50210000	-90.43309000
0.13269698	-109.07590000	-89.91356000
0.13296946	-109.18800000	-90.08117000
0.13324193	-109.11040000	-90.17111000
0.13351441	-109.04650000	-90.77154000
0.13378689	-109.59940000	-90.87072000
0.13405937	-109.73390000	-91.20753000
0.13433185	-109.19260000	-90.44378000
0.13460433	-108.72000000	-90.32563000
0.13487680	-108.01450000	-90.22381000
0.13514928	-108.17670000	-90.92947000
0.13542176	-108.97610000	-90.54554000
0.13569424	-108.99650000	-90.74449000
0.13596672	-109.09220000	-90.81947000
0.13623920	-108.93200000	-91.06850000
0.13651168	-108.85700000	-90.55299000
0.13678415	-108.77130000	-90.08636000
0.13705663	-108.96330000	-90.83861000
0.13732911	-108.92480000	-90.47761000
0.13760159	-108.91300000	-90.29881000
0.13787407	-109.30350000	-90.73020000
0.13814655	-108.44790000	-90.76197000
0.13841902	-108.61920000	-91.21071000
0.13869150	-108.22300000	-90.39361000
0.13896398	-108.48960000	-89.90903000
0.13923646	-108.79190000	-90.23426000
0.13950894	-108.73800000	-90.57797000
0.13978142	-109.05130000	-90.39365000
0.14005389	-108.70600000	-90.50127000
0.14032637	-108.96670000	-90.18633000
0.14059885	-108.55950000	-90.45533000
0.14087133	-108.50370000	-90.96902000
0.14114381	-108.94780000	-90.90208000
0.14141629	-108.68040000	-90.47079000
0.14168876	-108.25510000	-90.02897000
0.14196124	-108.09240000	-90.30173000
0.14223372	-108.51630000	-90.21954000
0.14250620	-109.75220000	-90.11656000
0.14277868	-109.42440000	-90.97153000
0.14305116	-109.34110000	-90.62627000
0.14332364	-109.34810000	-89.93990000
0.14359611	-109.02480000	-89.80253000
0.14386859	-108.60050000	-90.00577000
0.14414107	-108.51750000	-90.36346000
0.14441355	-108.46330000	-90.53512000
0.14468603	-108.78910000	-91.00018000
0.14495851	-109.65670000	-90.95155000
0.14523098	-109.42870000	-91.00296000
0.14550346	-109.61130000	-90.44829000
0.14577594	-109.43940000	-90.23209000
0.14604842	-108.81330000	-90.44125000
0.14632090	-108.82200000	-91.00745000
