Frequenz	Kanal A	Kanal B
0.95748901	-106.62170000	-86.53857000
0.96130371	-106.47280000	-86.41605000
0.96511841	-106.69580000	-85.77576000
0.96893311	-107.07720000	-85.86694000
0.97274780	-107.19370000	-86.70829000
0.97656250	-107.31780000	-86.04399000
0.98037720	-107.99100000	-86.04424000
0.98419189	-108.15260000	-86.91312000
0.98800659	-106.67090000	-86.49360000
0.99182129	-106.60040000	-86.84312000
0.99563599	-106.99580000	-86.80588000
0.99945068	-107.72190000	-86.53519000
1.00326538	-108.25470000	-86.31031000
1.00708008	-108.02690000	-86.02100000
1.01089478	-107.92170000	-86.72488000
1.01470947	-107.49950000	-86.88763000
1.01852417	-107.61530000	-86.53038000
1.02233887	-107.81810000	-86.41381000
1.02615356	-107.87380000	-86.81281000
1.02996826	-107.58320000	-86.60297000
1.03378296	-107.56430000	-86.45150000
1.03759766	-107.74060000	-86.75659000
1.04141235	-107.73460000	-87.22010000
1.04522705	-107.38640000	-86.97100000
1.04904175	-107.85200000	-86.93530000
1.05285645	-108.10470000	-86.98340000
1.05667114	-108.81730000	-87.01561000
1.06048584	-108.77700000	-86.84567000
1.06430054	-108.20320000	-87.58733000
1.06811523	-108.06650000	-87.21916000
1.07192993	-108.19260000	-87.61608000
1.07574463	-108.02320000	-87.08397000
1.07955933	-107.91880000	-86.53052000
1.08337402	-107.68060000	-86.79068000
1.08718872	-108.57730000	-87.22475000
1.09100342	-108.63600000	-87.30016000
1.09481812	-108.34220000	-87.54983000
1.09863281	-107.95630000	-87.23438000
1.10244751	-108.20730000	-87.02470000
1.10626221	-108.67430000	-87.26497000
1.11007690	-108.69530000	-87.64452000
1.11389160	-108.55250000	-87.63314000
1.11770630	-108.77210000	-87.15351000
1.12152100	-109.17240000	-87.40974000
1.12533569	-109.30530000	-87.93938000
1.12915039	-109.57550000	-87.61181000
1.13296509	-109.46320000	-87.99444000
1.13677979	-109.59550000	-88.35639000
1.14059448	-109.77730000	-88.09466000
1.14440918	-109.10790000	-87.77287000
1.14822388	-109.16000000	-88.19438000
1.15203857	-109.00440000	-88.34106000
1.15585327	-109.61990000	-88.28993000
1.15966797	-109.32100000	-87.67442000
1.16348267	-109.87130000	-87.30841000
1.16729736	-109.90130000	-87.01202000
1.17111206	-109.91050000	-87.28214000
1.17492676	-109.28700000	-87.62867000
1.17874146	-109.64960000	-88.35445000
1.18255615	-109.49460000	-88.16955000
1.18637085	-109.15860000	-87.97725000
1.19018555	-109.49060000	-88.33004000
1.19400024	-109.37250000	-88.71127000
1.19781494	-109.23670000	-88.38619000
1.20162964	-108.96350000	-88.44775000
1.20544434	-109.47080000	-88.78789000
1.20925903	-109.53570000	-88.68620000
1.21307373	-110.07520000	-88.38839000
1.21688843	-110.72720000	-88.23694000
1.22070313	-110.66980000	-88.29868000
1.22451782	-110.95850000	-88.57059000
1.22833252	-111.27540000	-88.78944000
1.23214722	-110.91170000	-88.67873000
1.23596191	-111.07130000	-88.94799000
1.23977661	-110.67430000	-88.17354000
1.24359131	-110.48400000	-88.36305000
1.24740601	-110.79610000	-88.70750000
1.25122070	-110.43890000	-88.81247000
1.25503540	-111.05260000	-88.32796000
1.25885010	-111.83210000	-88.40659000
1.26266479	-112.21610000	-88.21751000
1.26647949	-112.29950000	-88.08582000
1.27029419	-112.40450000	-88.11993000
1.27410889	-112.18800000	-88.18872000
1.27792358	-112.18960000	-88.10258000
1.28173828	-111.87530000	-88.33202000
1.28555298	-111.13990000	-88.71779000
1.28936768	-111.60370000	-88.59250000
1.29318237	-112.33360000	-88.30429000
1.29699707	-112.36890000	-88.24563000
1.30081177	-112.41770000	-88.70878000
1.30462646	-112.31140000	-89.05928000
1.30844116	-111.73090000	-88.21137000
1.31225586	-111.49200000	-88.59935000
1.31607056	-111.51220000	-89.00787000
1.31988525	-111.87000000	-88.97849000
1.32369995	-111.88010000	-89.12019000
1.32751465	-112.60630000	-89.32844000
1.33132935	-113.56240000	-89.29649000
1.33514404	-113.08550000	-89.46072000
1.33895874	-112.80710000	-89.28862000
1.34277344	-113.34180000	-89.63100000
1.34658813	-113.17190000	-89.27660000
1.35040283	-112.89410000	-88.85545000
1.35421753	-112.38010000	-88.64617000
1.35803223	-112.33240000	-88.93778000
1.36184692	-112.85970000	-89.54739000
1.36566162	-113.25530000	-89.14956000
1.36947632	-114.31040000	-88.68422000
1.37329102	-114.15860000	-89.00586000
1.37710571	-113.65930000	-89.51330000
1.38092041	-113.55660000	-89.13376000
1.38473511	-113.66020000	-88.96175000
1.38854980	-113.33610000	-89.27306000
1.39236450	-113.28220000	-89.20647000
1.39617920	-113.11850000	-89.18983000
1.39999390	-113.40520000	-89.29654000
1.40380859	-113.41140000	-89.14494000
1.40762329	-113.77880000	-89.67483000
1.41143799	-113.71220000	-89.67088000
1.41525269	-113.94790000	-89.10097000
1.41906738	-113.94470000	-89.04797000
1.42288208	-113.36000000	-89.06010000
1.42669678	-113.33590000	-89.26282000
1.43051147	-113.74860000	-89.24961000
1.43432617	-114.54240000	-89.39358000
1.43814087	-114.46100000	-89.21066000
1.44195557	-114.21670000	-89.24429000
1.44577026	-113.67730000	-89.49050000
1.44958496	-113.58620000	-89.63940000
1.45339966	-113.59520000	-89.85622000
1.45721436	-113.52320000	-89.40038000
1.46102905	-113.60370000	-89.06739000
1.46484375	-114.01720000	-89.74237000
1.46865845	-114.30820000	-90.37122000
1.47247314	-114.47270000	-89.92799000
1.47628784	-113.89260000	-89.39838000
1.48010254	-114.21260000	-88.67474000
1.48391724	-114.38190000	-88.97263000
1.48773193	-114.67360000	-89.02061000
1.49154663	-114.73160000	-89.63422000
1.49536133	-114.16250000	-89.65308000
1.49917603	-114.25220000	-89.93819000
1.50299072	-113.41360000	-89.95720000
1.50680542	-113.37770000	-90.32314000
1.51062012	-113.74050000	-90.03425000
1.51443481	-114.01600000	-89.75642000
1.51824951	-114.14640000	-89.79314000
1.52206421	-114.07170000	-89.72948000
1.52587891	-114.12730000	-89.65114000
1.52969360	-113.85400000	-89.66325000
1.53350830	-114.09720000	-89.88790000
1.53732300	-113.86270000	-89.37696000
1.54113770	-113.45000000	-89.40202000
1.54495239	-113.57280000	-89.83698000
1.54876709	-113.52100000	-90.30206000
1.55258179	-113.38250000	-90.41846000
1.55639648	-113.17010000	-89.80840000
1.56021118	-113.10640000	-90.55402000
1.56402588	-114.01160000	-89.81071000
1.56784058	-114.18670000	-89.51987000
1.57165527	-113.92700000	-89.65652000
1.57546997	-113.12430000	-90.04279000
1.57928467	-113.42410000	-89.53033000
1.58309937	-112.93760000	-89.48995000
1.58691406	-112.40570000	-89.48112000
1.59072876	-112.34960000	-89.53677000
1.59454346	-111.92470000	-90.30453000
1.59835815	-112.52800000	-90.25931000
1.60217285	-112.75690000	-90.66539000
1.60598755	-111.95230000	-90.52836000
1.60980225	-110.81910000	-90.44038000
1.61361694	-111.89170000	-90.68611000
1.61743164	-112.42630000	-90.96965000
1.62124634	-112.03040000	-90.95424000
1.62506104	-111.38160000	-90.43845000
1.62887573	-111.22000000	-90.13408000
1.63269043	-111.53650000	-90.06379000
1.63650513	-112.08670000	-90.19377000
1.64031982	-112.26480000	-89.95522000
1.64413452	-112.25170000	-90.22350000
1.64794922	-111.36640000	-90.24225000
1.65176392	-111.62560000	-89.72166000
1.65557861	-111.21240000	-89.91385000
1.65939331	-111.22030000	-90.76247000
1.66320801	-110.84040000	-90.59943000
1.66702271	-110.68110000	-90.74480000
1.67083740	-110.12400000	-90.46328000
1.67465210	-109.92110000	-90.35910000
1.67846680	-109.93670000	-90.47975000
1.68228149	-109.39990000	-90.36854000
1.68609619	-109.39320000	-90.78021000
1.68991089	-109.34240000	-90.87778000
1.69372559	-109.00690000	-91.17015000
1.69754028	-108.45730000	-90.84580000
1.70135498	-108.43930000	-90.59180000
1.70516968	-108.19060000	-90.41880000
1.70898438	-108.10330000	-89.77643000
1.71279907	-107.88940000	-90.08557000
1.71661377	-107.42770000	-90.71447000
1.72042847	-107.36160000	-90.78143000
1.72424316	-106.75170000	-91.04894000
1.72805786	-106.68920000	-90.73367000
1.73187256	-106.72810000	-90.88427000
1.73568726	-106.43550000	-90.30019000
1.73950195	-106.39590000	-90.86945000
1.74331665	-107.02500000	-91.58580000
1.74713135	-107.40880000	-90.89849000
1.75094604	-107.15110000	-89.93374000
1.75476074	-107.40080000	-90.14383000
1.75857544	-107.25330000	-90.27112000
1.76239014	-107.38620000	-90.81451000
1.76620483	-107.45580000	-91.18936000
1.77001953	-107.44480000	-91.14928000
1.77383423	-106.94070000	-91.28725000
1.77764893	-106.75950000	-90.67722000
1.78146362	-106.80780000	-90.97708000
1.78527832	-107.26270000	-91.03197000
1.78909302	-107.42670000	-90.69505000
1.79290771	-107.44570000	-90.40417000
1.79672241	-107.64800000	-90.53374000
1.80053711	-107.24760000	-90.98913000
1.80435181	-107.01150000	-91.14227000
1.80816650	-107.16810000	-91.42097000
1.81198120	-107.57840000	-91.21729000
1.81579590	-108.09570000	-91.53489000
1.81961060	-108.02020000	-91.21221000
1.82342529	-107.90000000	-90.79228000
1.82723999	-107.92080000	-91.10073000
1.83105469	-108.31670000	-91.86411000
1.83486938	-107.85580000	-91.65412000
1.83868408	-108.28250000	-91.73260000
1.84249878	-108.12290000	-91.56427000
1.84631348	-107.85860000	-91.09255000
1.85012817	-107.72460000	-91.08689000
1.85394287	-106.89100000	-90.90431000
1.85775757	-107.14610000	-90.91470000
1.86157227	-106.73610000	-90.44287000
1.86538696	-106.19900000	-90.29333000
1.86920166	-106.49350000	-90.70894000
1.87301636	-106.70530000	-90.80544000
1.87683105	-107.22370000	-91.63792000
1.88064575	-107.27830000	-91.74863000
1.88446045	-107.57450000	-91.69208000
1.88827515	-106.77250000	-91.53918000
1.89208984	-106.86260000	-91.43019000
1.89590454	-107.52400000	-91.29002000
1.89971924	-106.84310000	-91.41389000
1.90353394	-107.06440000	-91.36903000
1.90734863	-106.33430000	-91.86244000
1.91116333	-106.19210000	-92.28903000
1.91497803	-106.60670000	-91.99335000
1.91879272	-106.36220000	-92.21851000
1.92260742	-106.40050000	-91.56028000
1.92642212	-106.02290000	-91.32219000
1.93023682	-106.96910000	-91.56493000
1.93405151	-107.16830000	-92.05042000
1.93786621	-106.65630000	-92.00173000
1.94168091	-105.11040000	-92.06371000
1.94549561	-105.37020000	-91.70084000
1.94931030	-106.64070000	-91.58423000
1.95312500	-106.86710000	-91.42931000
1.95693970	-106.25180000	-91.78987000
1.96075439	-104.61780000	-91.98592000
1.96456909	-104.81450000	-92.26618000
1.96838379	-106.40150000	-91.69196000
1.97219849	-106.54910000	-91.77972000
1.97601318	-105.38170000	-91.66884000
1.97982788	-104.72950000	-92.19673000
1.98364258	-105.45290000	-92.02656000
1.98745728	-105.64950000	-91.60154000
1.99127197	-105.30070000	-91.70476000
1.99508667	-104.39430000	-91.03130000
1.99890137	-103.87550000	-91.11642000
2.00271606	-105.03950000	-91.06297000
2.00653076	-105.44490000	-91.13367000
2.01034546	-105.56620000	-91.22556000
2.01416016	-103.27030000	-91.31603000
2.01797485	-103.54710000	-92.03343000
2.02178955	-104.73110000	-91.93112000
2.02560425	-104.65790000	-91.09232000
2.02941895	-104.21880000	-90.54716000
2.03323364	-102.77800000	-91.11758000
2.03704834	-103.51710000	-91.39200000
2.04086304	-103.96680000	-91.50404000
2.04467773	-103.75210000	-91.52741000
2.04849243	-102.87730000	-91.41376000
2.05230713	-102.00220000	-91.46712000
2.05612183	-103.27140000	-91.58346000
2.05993652	-103.43830000	-91.48574000
2.06375122	-103.84180000	-91.58686000
2.06756592	-102.18970000	-91.60697000
2.07138062	-101.56960000	-91.34400000
2.07519531	-102.88200000	-91.43587000
2.07901001	-102.96870000	-91.97593000
2.08282471	-102.51190000	-92.66669000
2.08663940	-100.85300000	-91.88273000
2.09045410	-101.50890000	-92.22215000
2.09426880	-102.28420000	-91.74331000
2.09808350	-102.15490000	-91.95635000
2.10189819	-101.39130000	-91.71795000
2.10571289	-99.90977000	-91.28897000
2.10952759	-100.75290000	-91.53538000
2.11334229	-101.46610000	-92.29418000
2.11715698	-101.46660000	-91.95075000
2.12097168	-100.37170000	-91.42604000
2.12478638	-99.46675000	-91.49573000
2.12860107	-101.03580000	-92.15766000
2.13241577	-101.34040000	-92.17180000
2.13623047	-101.41750000	-92.15569000
2.14004517	-99.38525000	-92.40245000
2.14385986	-99.22624000	-92.28989000
2.14767456	-100.31780000	-91.55228000
2.15148926	-100.03770000	-91.88553000
2.15530396	-100.28180000	-92.07997000
2.15911865	-98.53290000	-91.81557000
2.16293335	-99.57798000	-91.54510000
2.16674805	-100.11610000	-91.86215000
2.17056274	-100.55200000	-91.99935000
2.17437744	-99.98299000	-92.32694000
2.17819214	-98.68552000	-91.87449000
2.18200684	-99.68050000	-91.42607000
2.18582153	-99.77197000	-91.57281000
2.18963623	-100.30690000	-91.85951000
2.19345093	-99.74242000	-92.12672000
2.19726563	-99.22770000	-91.90105000
2.20108032	-100.02630000	-91.93671000
2.20489502	-100.04870000	-92.00513000
2.20870972	-101.39360000	-92.65197000
2.21252441	-100.53280000	-92.27661000
2.21633911	-100.57110000	-92.16411000
2.22015381	-101.04460000	-92.41190000
2.22396851	-101.18920000	-92.56145000
2.22778320	-101.64720000	-92.09360000
2.23159790	-100.98390000	-91.59833000
2.23541260	-101.61840000	-91.72742000
2.23922729	-101.73140000	-91.97742000
2.24304199	-102.03920000	-92.03421000
2.24685669	-102.42160000	-92.38438000
2.25067139	-102.15980000	-92.40316000
2.25448608	-102.93510000	-92.08789000
2.25830078	-102.09420000	-92.02397000
2.26211548	-102.89480000	-91.62388000
2.26593018	-103.54980000	-91.69279000
2.26974487	-103.49410000	-91.88786000
2.27355957	-103.85680000	-91.90974000
2.27737427	-103.62600000	-91.81697000
2.28118896	-105.08290000	-91.75379000
2.28500366	-105.23190000	-91.78497000
2.28881836	-105.29820000	-92.12573000
2.29263306	-105.52000000	-92.65828000
2.29644775	-105.53680000	-92.87539000
2.30026245	-106.14430000	-92.45667000
2.30407715	-107.00350000	-92.30791000
2.30789185	-107.20020000	-92.13796000
2.31170654	-106.33100000	-91.92249000
2.31552124	-106.99620000	-92.26195000
2.31933594	-108.60600000	-92.25658000
2.32315063	-108.46190000	-91.94109000
2.32696533	-108.21680000	-91.69845000
2.33078003	-107.52140000	-91.78771000
2.33459473	-107.94870000	-92.37598000
2.33840942	-108.27810000	-92.32819000
2.34222412	-108.42800000	-93.32897000
2.34603882	-107.36620000	-92.60139000
2.34985352	-106.58590000	-92.12360000
2.35366821	-107.82410000	-92.03662000
2.35748291	-107.71640000	-92.23125000
2.36129761	-107.44820000	-92.44408000
2.36511230	-106.74630000	-92.97932000
2.36892700	-106.27830000	-92.42787000
2.37274170	-106.59300000	-92.26255000
2.37655640	-106.56190000	-93.01342000
2.38037109	-105.95360000	-92.65404000
2.38418579	-104.87150000	-92.11291000
2.38800049	-105.53990000	-91.81895000
2.39181519	-105.73340000	-92.34431000
2.39562988	-106.39350000	-92.34547000
2.39944458	-105.28980000	-92.46412000
2.40325928	-104.10130000	-92.35285000
2.40707397	-105.40550000	-92.26763000
2.41088867	-105.59360000	-92.59206000
2.41470337	-105.53390000	-92.20438000
2.41851807	-104.42330000	-91.76227000
2.42233276	-104.27590000	-91.87635000
2.42614746	-105.28910000	-92.16220000
2.42996216	-105.13260000	-92.52145000
2.43377686	-105.48760000	-93.05251000
2.43759155	-104.27200000	-92.80798000
2.44140625	-104.51840000	-92.51545000
2.44522095	-105.18030000	-92.30342000
2.44903564	-104.66450000	-91.84058000
2.45285034	-104.41470000	-91.94382000
2.45666504	-103.43060000	-92.71246000
2.46047974	-104.52790000	-92.14178000
2.46429443	-105.29630000	-92.00154000
2.46810913	-105.25250000	-92.21545000
2.47192383	-104.82720000	-92.82420000
2.47573853	-104.09540000	-92.72318000
2.47955322	-105.65850000	-92.72929000
2.48336792	-105.39410000	-92.64314000
2.48718262	-105.67180000	-92.75603000
2.49099731	-105.14840000	-93.00139000
2.49481201	-105.02260000	-92.38462000
2.49862671	-105.90980000	-92.20592000
2.50244141	-105.92870000	-92.26923000
2.50625610	-106.23560000	-92.42174000
2.51007080	-105.07570000	-92.59264000
2.51388550	-105.44210000	-92.65927000
2.51770020	-106.43770000	-93.24747000
2.52151489	-106.93870000	-92.56902000
2.52532959	-106.96370000	-92.21832000
2.52914429	-106.09310000	-92.51587000
2.53295898	-106.50100000	-92.62849000
2.53677368	-106.95790000	-92.93100000
2.54058838	-107.23820000	-93.07755000
2.54440308	-107.06220000	-93.69987000
2.54821777	-106.54800000	-92.79420000
2.55203247	-107.02590000	-92.68784000
2.55584717	-107.26830000	-92.34834000
2.55966187	-107.30800000	-92.42429000
2.56347656	-106.49410000	-92.89323000
2.56729126	-106.81990000	-93.49281000
2.57110596	-107.50790000	-93.50415000
2.57492065	-107.28070000	-93.04961000
2.57873535	-106.77260000	-92.88409000
2.58255005	-106.33560000	-92.83939000
2.58636475	-106.83320000	-92.82243000
2.59017944	-107.21000000	-92.33343000
2.59399414	-107.30870000	-92.36852000
2.59780884	-106.81750000	-92.60143000
2.60162354	-106.65870000	-92.50578000
2.60543823	-106.98830000	-92.51414000
2.60925293	-107.03980000	-92.67046000
2.61306763	-106.69900000	-92.80974000
2.61688232	-106.03720000	-92.86535000
2.62069702	-106.20790000	-92.40083000
2.62451172	-107.26770000	-92.87551000
2.62832642	-107.10340000	-93.43539000
2.63214111	-106.76280000	-93.66254000
2.63595581	-105.92570000	-93.04145000
2.63977051	-106.31790000	-92.61476000
2.64358521	-106.20280000	-92.09260000
2.64739990	-106.82990000	-92.68027000
2.65121460	-106.97330000	-92.68130000
2.65502930	-106.17960000	-92.72693000
